id,name,entrez_id,description,aliases/
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",MTOR
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",RAFT1
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",SKS
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",FRAP2
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",FRAP
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",RAPT1
2073,MTOR,2475,"mTOR deregulation has been observed in many cancer types. As a part of the PI3K/Akt pathway, there is a broad interest in mTOR biology across cancer types. mTOR inhibition has been investigated for nearly a decade. Everolimus, temsirolimus and zotarolimus are three of the more commonly used mTOR inhibitors used in clinical treatment today, with modest success.",FRAP1
2186,GAS6,2621,NA,GAS6
2186,GAS6,2621,NA,AXSF
2186,GAS6,2621,NA,AXLLG
2239,B4GALT1,2683,NA,beta4Gal-T1
2239,B4GALT1,2683,NA,B4GAL-T1
2239,B4GALT1,2683,NA,GGTB2
2239,B4GALT1,2683,NA,GT1
2239,B4GALT1,2683,NA,GTB
2239,B4GALT1,2683,NA,B4GALT1
2239,B4GALT1,2683,NA,CDG2D
2279,GLI1,2735,NA,GLI1
2279,GLI1,2735,NA,GLI
2308,GNA11,2767,NA,GNA-11
2308,GNA11,2767,NA,HYPOC2
2308,GNA11,2767,NA,HHC2
2308,GNA11,2767,NA,FHH2
2308,GNA11,2767,NA,FBH2
2308,GNA11,2767,NA,GNA11
2308,GNA11,2767,NA,FBH
2317,GNAQ,2776,NA,G-ALPHA-q
2317,GNAQ,2776,NA,GNAQ
2317,GNAQ,2776,NA,SWS
2317,GNAQ,2776,NA,CMC1
2317,GNAQ,2776,NA,GAQ
2319,GNAS,2778,NA,SCG6
2319,GNAS,2778,NA,POH
2319,GNAS,2778,NA,C20orf45
2319,GNAS,2778,NA,GSP
2319,GNAS,2778,NA,GPSA
2319,GNAS,2778,NA,SgVI
2319,GNAS,2778,NA,GNAS
2319,GNAS,2778,NA,AHO
2319,GNAS,2778,NA,NESP
2319,GNAS,2778,NA,GSA
2319,GNAS,2778,NA,GNAS1
2473,GSTP1,2950,NA,GSTP
2473,GSTP1,2950,NA,DFN7
2473,GSTP1,2950,NA,PI
2473,GSTP1,2950,NA,GSTP1
2473,GSTP1,2950,NA,FAEES3
2473,GSTP1,2950,NA,HEL-S-22
2473,GSTP1,2950,NA,GST3
2478,MSH6,2956,NA,HSAP
2478,MSH6,2956,NA,MSH6
2478,MSH6,2956,NA,GTBP
2478,MSH6,2956,NA,p160
2478,MSH6,2956,NA,HNPCC5
2478,MSH6,2956,NA,GTMBP
2591,HGF,3082,NA,DFNB39
2591,HGF,3082,NA,SF
2591,HGF,3082,NA,HGF
2591,HGF,3082,NA,F-TCF
2591,HGF,3082,NA,HGFB
2591,HGF,3082,NA,HPTA
2593,NRG1,3084,NA,NRG1
2593,NRG1,3084,NA,SMDF
2593,NRG1,3084,NA,NRG1-IT2
2593,NRG1,3084,NA,NDF
2593,NRG1,3084,NA,MSTP131
2593,NRG1,3084,NA,MST131
2593,NRG1,3084,NA,HRGA
2593,NRG1,3084,NA,HRG1
2593,NRG1,3084,NA,HRG
2593,NRG1,3084,NA,HGL
2593,NRG1,3084,NA,GGF2
2593,NRG1,3084,NA,GGF
2593,NRG1,3084,NA,ARIA
2596,HIF1A,3091,NA,PASD8
2596,HIF1A,3091,NA,HIF1
2596,HIF1A,3091,NA,HIF1A
2596,HIF1A,3091,NA,bHLHe78
2596,HIF1A,3091,NA,HIF-1-alpha
2596,HIF1A,3091,NA,HIF1-ALPHA
2596,HIF1A,3091,NA,HIF-1alpha
2596,HIF1A,3091,NA,HIF-1A
2596,HIF1A,3091,NA,MOP1
2608,HLA-C,3107,NA,PSORS1
2608,HLA-C,3107,NA,D6S204
2608,HLA-C,3107,NA,HLA-C
2608,HLA-C,3107,NA,MHC
2608,HLA-C,3107,NA,HLAC
2608,HLA-C,3107,NA,HLC-C
2608,HLA-C,3107,NA,HLA-JY3
2622,HLA-DRA,3122,NA,HLA-DRA
2622,HLA-DRA,3122,NA,HLA-DRA1
2657,HMOX1,3162,NA,HMOX1
2657,HMOX1,3162,NA,bK286B10
2657,HMOX1,3162,NA,HSP32
2657,HMOX1,3162,NA,HMOX1D
2657,HMOX1,3162,NA,HO-1
2747,HRAS,3265,NA,RASH1
2747,HRAS,3265,NA,C-BAS/HAS
2747,HRAS,3265,NA,HAMSV
2747,HRAS,3265,NA,p21ras
2747,HRAS,3265,NA,CTLO
2747,HRAS,3265,NA,H-RASIDX
2747,HRAS,3265,NA,HRAS1
2747,HRAS,3265,NA,C-H-RAS
2747,HRAS,3265,NA,C-HA-RAS1
2747,HRAS,3265,NA,HRAS
2778,HSPA5,3309,NA,HEL-S-89n
2778,HSPA5,3309,NA,BIP
2778,HSPA5,3309,NA,HSPA5
2778,HSPA5,3309,NA,MIF2
2778,HSPA5,3309,NA,GRP78
2784,HSPB1,3315,NA,HSPB1
2784,HSPB1,3315,NA,SRP27
2784,HSPB1,3315,NA,Hsp25
2784,HSPB1,3315,NA,HSP28
2784,HSPB1,3315,NA,HSP27
2784,HSPB1,3315,NA,HS.76067
2784,HSPB1,3315,NA,HMN2B
2784,HSPB1,3315,NA,HEL-S-102
2784,HSPB1,3315,NA,CMT2F
2899,IGF1R,3480,NA,JTK13
2899,IGF1R,3480,NA,IGFR
2899,IGF1R,3480,NA,IGFIR
2899,IGF1R,3480,NA,IGF1R
2899,IGF1R,3480,NA,CD221
3090,JAK1,3716,NA,JAK1A
3090,JAK1,3716,NA,JTK3
3090,JAK1,3716,NA,JAK1B
3090,JAK1,3716,NA,JAK1
3094,JUN,3725,NA,AP1
3094,JUN,3725,NA,AP-1
3094,JUN,3725,NA,JUN
3094,JUN,3725,NA,c-Jun
3153,KDR,3791,NA,VEGFR2
3153,KDR,3791,NA,KDR
3153,KDR,3791,NA,VEGFR
3153,KDR,3791,NA,CD309
3153,KDR,3791,NA,FLK1
3215,KRT18,3875,NA,CYK18
3215,KRT18,3875,NA,KRT18
3215,KRT18,3875,NA,K18
3215,KRT18,3875,NA,CK-18
3255,STMN1,3925,NA,STMN1
3255,STMN1,3925,NA,SMN
3255,STMN1,3925,NA,PR22
3255,STMN1,3925,NA,PP19
3255,STMN1,3925,NA,PP17
3255,STMN1,3925,NA,OP18
3255,STMN1,3925,NA,Lag
3255,STMN1,3925,NA,LAP18
3255,STMN1,3925,NA,C1orf215
3274,LEPR,3953,NA,CD295
3274,LEPR,3953,NA,LEPRD
3274,LEPR,3953,NA,LEP-R
3274,LEPR,3953,NA,LEPR
3274,LEPR,3953,NA,OB-R
3274,LEPR,3953,NA,OBR
3364,EPCAM,4072,NA,TACSTD1
3364,EPCAM,4072,NA,EPCAM
3364,EPCAM,4072,NA,MK-1
3364,EPCAM,4072,NA,M4S1
3364,EPCAM,4072,NA,KSA
3364,EPCAM,4072,NA,KS1/4
3364,EPCAM,4072,NA,HNPCC8
3364,EPCAM,4072,NA,ESA
3364,EPCAM,4072,NA,EGP40
3364,EPCAM,4072,NA,EGP314
3364,EPCAM,4072,NA,EGP-2
3364,EPCAM,4072,NA,DIAR5
3364,EPCAM,4072,NA,TROP1
3364,EPCAM,4072,NA,MIC18
3465,MDM2,4193,NA,MDM2
3465,MDM2,4193,NA,hdm2
3465,MDM2,4193,NA,HDMX
3465,MDM2,4193,NA,ACTFS
3485,MEN1,4221,NA,MEN1
3485,MEN1,4221,NA,MEAI
3485,MEN1,4221,NA,SCG2
3529,MKI67,4288,NA,PPP1R105
3529,MKI67,4288,NA,MIB-1
3529,MKI67,4288,NA,MIB-
3529,MKI67,4288,NA,KIA
3529,MKI67,4288,NA,MKI67
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",COCA2
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",MLH1
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",hMLH1
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",HNPCC2
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",HNPCC
3532,MLH1,4292,"MLH1 is a tumor suppressor gene involved in DNA mismatch repair. Germline mutations in this gene are known to cause Lynch syndrome. The most common malignancies in Lynch syndrome are colorectal and endometrial carcinomas. In addition to germline mutations, somatic mutations in this gene have been described in colorectal and endometrial cancers.",FCC2
3537,KMT2A,4297,NA,TRX1
3537,KMT2A,4297,NA,ALL-1
3537,KMT2A,4297,NA,KMT2A
3537,KMT2A,4297,NA,WDSTS
3537,KMT2A,4297,NA,MLL1A
3537,KMT2A,4297,NA,MLL1
3537,KMT2A,4297,NA,MLL
3537,KMT2A,4297,NA,HTRX1
3537,KMT2A,4297,NA,HRX
3537,KMT2A,4297,NA,CXXC7
3549,MMP2,4313,NA,MMP-II
3549,MMP2,4313,NA,MMP2
3549,MMP2,4313,NA,MONA
3549,MMP2,4313,NA,CLG4A
3549,MMP2,4313,NA,CLG4
3549,MMP2,4313,NA,TBE-1
3549,MMP2,4313,NA,MMP-2
3553,MMP9,4318,NA,MMP9
3553,MMP9,4318,NA,MMP-9
3553,MMP9,4318,NA,MANDP2
3553,MMP9,4318,NA,GELB
3553,MMP9,4318,NA,CLG4B
3586,MRE11,4361,NA,MRE11B
3586,MRE11,4361,NA,MRE11A
3586,MRE11,4361,NA,MRE11
3586,MRE11,4361,NA,ATLD
3586,MRE11,4361,NA,HNGS1
3628,MSH2,4436,NA,MSH2
3628,MSH2,4436,NA,COCA1
3628,MSH2,4436,NA,LCFS2
3628,MSH2,4436,NA,HNPCC1
3628,MSH2,4436,NA,HNPCC
3628,MSH2,4436,NA,FCC1
3659,MTAP,4507,NA,BDMF
3659,MTAP,4507,NA,DMSFH
3659,MTAP,4507,NA,MTAP
3659,MTAP,4507,NA,DMSMFH
3659,MTAP,4507,NA,c86fus
3659,MTAP,4507,NA,MSAP
3659,MTAP,4507,NA,LGMBF
3659,MTAP,4507,NA,HEL-249
3672,MTHFR,4524,NA,MTHFR
3738,MYCL,4610,NA,MYCL
3738,MYCL,4610,NA,bHLHe38
3738,MYCL,4610,NA,LMYC
3738,MYCL,4610,NA,L-Myc
3738,MYCL,4610,NA,MYCL1
3741,MYCN,4613,NA,MYCN
3741,MYCN,4613,NA,bHLHe37
3741,MYCN,4613,NA,ODED
3741,MYCN,4613,NA,MODED
3741,MYCN,4613,NA,NMYC
3741,MYCN,4613,NA,N-myc
3742,MYD88,4615,NA,MYD88D
3742,MYD88,4615,NA,MYD88
3852,NEDD9,4739,NA,CAS2
3852,NEDD9,4739,NA,HEF1
3852,NEDD9,4739,NA,CASS2
3852,NEDD9,4739,NA,NEDD9
3852,NEDD9,4739,NA,CASL
3852,NEDD9,4739,NA,CAS-L
3867,NF1,4763,NA,WSS
3867,NF1,4763,NA,NFNS
3867,NF1,4763,NA,NF1
3867,NF1,4763,NA,VRNF
3870,NF2,4771,NA,NF2
3870,NF2,4771,NA,BANF
3870,NF2,4771,NA,SCH
3870,NF2,4771,NA,ACN
3976,NT5E,4907,NA,CALJA
3976,NT5E,4907,NA,NT5E
3976,NT5E,4907,NA,eNT
3976,NT5E,4907,NA,eN
3976,NT5E,4907,NA,NTE
3976,NT5E,4907,NA,NT5
3976,NT5E,4907,NA,NT
3976,NT5E,4907,NA,E5NT
3976,NT5E,4907,NA,CD73
3983,NTRK1,4914,NA,TRKA
3983,NTRK1,4914,NA,MTC
3983,NTRK1,4914,NA,Trk-A
3983,NTRK1,4914,NA,p140-TrkA
3983,NTRK1,4914,NA,TRK1
3983,NTRK1,4914,NA,TRK
3983,NTRK1,4914,NA,NTRK1
3985,NTRK3,4916,NA,TRKC
3985,NTRK3,4916,NA,NTRK3
3985,NTRK3,4916,NA,gp145(trkC)
3985,NTRK3,4916,NA,GP145-TrkC
4176,PDGFRB,5159,NA,JTK12
4176,PDGFRB,5159,NA,PDGFR-1
4176,PDGFRB,5159,NA,PDGFR1
4176,PDGFRB,5159,NA,PDGFR
4176,PDGFRB,5159,NA,PENTT
4176,PDGFRB,5159,NA,IMF1
4176,PDGFRB,5159,NA,KOGS
4176,PDGFRB,5159,NA,PDGFRB
4176,PDGFRB,5159,NA,CD140B
4176,PDGFRB,5159,NA,IBGC4
4244,ABCB1,5243,NA,GP170
4244,ABCB1,5243,NA,PGY1
4244,ABCB1,5243,NA,ABC20
4244,ABCB1,5243,NA,CD243
4244,ABCB1,5243,NA,MDR1
4244,ABCB1,5243,NA,ABCB1
4244,ABCB1,5243,NA,CLCS
4244,ABCB1,5243,NA,P-GP
4286,PIM1,5292,NA,PIM1
4286,PIM1,5292,NA,PIM
4289,PIK3R1,5295,NA,PIK3R1
4289,PIK3R1,5295,NA,p85-ALPHA
4289,PIK3R1,5295,NA,p85
4289,PIK3R1,5295,NA,IMD36
4289,PIK3R1,5295,NA,GRB1
4289,PIK3R1,5295,NA,AGM7
4371,PMS2,5395,NA,PMS2
4371,PMS2,5395,NA,PMS2CL
4371,PMS2,5395,NA,MLH4
4371,PMS2,5395,NA,PMSL2
4371,PMS2,5395,NA,HNPCC4
4386,POLE,5426,NA,POLE
4386,POLE,5426,NA,FILS
4386,POLE,5426,NA,POLE1
4386,POLE,5426,NA,CRCS12
4419,POU5F1,5460,NA,POU5F1
4419,POU5F1,5460,NA,43011
4419,POU5F1,5460,NA,OTF4
4419,POU5F1,5460,NA,OTF3
4419,POU5F1,5460,NA,OTF-3
4419,POU5F1,5460,NA,43012
4419,POU5F1,5460,NA,43011
4419,POU5F1,5460,NA,43012
4503,PRKAA2,5563,NA,PRKAA2
4503,PRKAA2,5563,NA,AMPK2
4503,PRKAA2,5563,NA,AMPK
4503,PRKAA2,5563,NA,PRKAA
4503,PRKAA2,5563,NA,AMPKa2
4532,MAPK1,5594,NA,MAPK2
4532,MAPK1,5594,NA,p41mapk
4532,MAPK1,5594,NA,MAPK1
4532,MAPK1,5594,NA,p42-MAPK
4532,MAPK1,5594,NA,PRKM2
4532,MAPK1,5594,NA,p41
4532,MAPK1,5594,NA,P42MAPK
4532,MAPK1,5594,NA,p40
4532,MAPK1,5594,NA,ERT1
4532,MAPK1,5594,NA,p38
4532,MAPK1,5594,NA,ERK2
4532,MAPK1,5594,NA,ERK-2
4532,MAPK1,5594,NA,ERK
4532,MAPK1,5594,NA,PRKM1
4546,MAP2K7,5609,NA,PRKMK7
4546,MAP2K7,5609,NA,MEK 7
4546,MAP2K7,5609,NA,MAP2K7
4546,MAP2K7,5609,NA,SAPKK4
4546,MAP2K7,5609,NA,SAPKK-4
4546,MAP2K7,5609,NA,MKK7
4546,MAP2K7,5609,NA,MEK
4546,MAP2K7,5609,NA,MAPKK7
4546,MAP2K7,5609,NA,JNKK2
4616,PSMB8,5696,NA,LMP7
4616,PSMB8,5696,NA,D6S216E
4616,PSMB8,5696,NA,PSMB8
4616,PSMB8,5696,NA,RING10
4616,PSMB8,5696,NA,PSMB5i
4616,PSMB8,5696,NA,NKJO
4616,PSMB8,5696,NA,JMP
4616,PSMB8,5696,NA,D6S216
4616,PSMB8,5696,NA,ALDD
4645,PTCH1,5727,NA,BCNS
4645,PTCH1,5727,NA,PTCH11
4645,PTCH1,5727,NA,PTC1
4645,PTCH1,5727,NA,PTCH1
4645,PTCH1,5727,NA,PTCH
4645,PTCH1,5727,NA,HPE7
4645,PTCH1,5727,NA,PTC
4645,PTCH1,5727,NA,NBCCS
4659,PTGS2,5743,NA,hCox-2
4659,PTGS2,5743,NA,PTGS2
4659,PTGS2,5743,NA,PHS-2
4659,PTGS2,5743,NA,PGHS-2
4659,PTGS2,5743,NA,PGG/HS
4659,PTGS2,5743,NA,GRIPGHS
4659,PTGS2,5743,NA,COX2
4659,PTGS2,5743,NA,COX-2
4685,PTPN11,5781,NA,SHP2
4685,PTPN11,5781,NA,PTP2C
4685,PTPN11,5781,NA,PTPN11
4685,PTPN11,5781,NA,METCDS
4685,PTPN11,5781,NA,JMML
4685,PTPN11,5781,NA,SH-PTP2
4685,PTPN11,5781,NA,PTP-1D
4685,PTPN11,5781,NA,CFC
4685,PTPN11,5781,NA,SH-PTP3
4685,PTPN11,5781,NA,NS1
4685,PTPN11,5781,NA,BPTP3
4690,PTPRB,5787,NA,PTPRB
4690,PTPRB,5787,NA,VEPTP
4690,PTPRB,5787,NA,R-PTP-BETA
4690,PTPRB,5787,NA,PTPB
4690,PTPRB,5787,NA,HPTPB
4690,PTPRB,5787,NA,HPTP-BETA
4692,PTPRD,5789,NA,HPTPDELTA
4692,PTPRD,5789,NA,RPTPDELTA
4692,PTPRD,5789,NA,HPTP
4692,PTPRD,5789,NA,PTPRD
4692,PTPRD,5789,NA,PTPD
4692,PTPRD,5789,NA,HPTPD
4753,RAC1,5879,"The RAC1 P29S mutation is the third most common protein-coding hotspot mutation in melanomas, ocurring in 4-9%. A preclinical study has shown that this mutation confers resistance to BRAF inhibition in-vitro.",RAC1
4753,RAC1,5879,"The RAC1 P29S mutation is the third most common protein-coding hotspot mutation in melanomas, ocurring in 4-9%. A preclinical study has shown that this mutation confers resistance to BRAF inhibition in-vitro.",MIG5
4753,RAC1,5879,"The RAC1 P29S mutation is the third most common protein-coding hotspot mutation in melanomas, ocurring in 4-9%. A preclinical study has shown that this mutation confers resistance to BRAF inhibition in-vitro.",TC-25
4753,RAC1,5879,"The RAC1 P29S mutation is the third most common protein-coding hotspot mutation in melanomas, ocurring in 4-9%. A preclinical study has shown that this mutation confers resistance to BRAF inhibition in-vitro.",Rac-1
4753,RAC1,5879,"The RAC1 P29S mutation is the third most common protein-coding hotspot mutation in melanomas, ocurring in 4-9%. A preclinical study has shown that this mutation confers resistance to BRAF inhibition in-vitro.",p21-Rac1
