,createDate,id,therapyDescriptions,therapyName,updateDate
0,2017-09-12T14:43:27Z,6202,"[{'description': 'CS-11 binds to PR55-alpha, the regulatory subunit of PP2A, resulting in decreased nuclear beta-catenin activity and reduced expression of downstream targets and increased cell surface levels of E-cadherin and activated beta-catenin, which may lead to increased tumor cell apoptosis and decreased metastasis (PMID: 28500231).', 'references': [{'id': 9883, 'pubMedId': 28588062, 'title': 'Secondary Somatic Mutations Restoring RAD51C and RAD51D Associated with Acquired Resistance to the PARP Inhibitor Rucaparib in High-Grade Ovarian Carcinoma.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28588062'}, {'id': 9888, 'pubMedId': 28500231, 'title': 'Discovery of a Novel Small-Molecule Inhibitor that Targets PP2A-β-Catenin Signaling and Restricts Tumor Growth and Metastasis.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28500231'}]}]",CS-11,2017-09-12T15:36:40Z
0,2017-08-22T14:46:54Z,6141,"[{'description': 'CS1001 (WBP3155) targets PD-L1 and inhibits the PD-L1/PD-1 immune checkpoint (PMID: 28679395).', 'references': [{'id': 9760, 'pubMedId': 28679395, 'title': 'Ongoing clinical trials of PD-1 and PD-L1 inhibitors for lung cancer in China.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28679395'}]}]",CS1001,2017-08-22T14:50:20Z
0,2016-12-07T20:14:10Z,5065,"[{'description': 'CT-707 is a kinase inhibitor of FAK, which may result in antitumor activity including inhibition of both tumor growth and metastasis (PMID: 27638856).', 'references': [{'id': 7265, 'pubMedId': 27638856, 'title': 'CT-707, a Novel FAK Inhibitor, Synergizes with Cabozantinib to Suppress Hepatocellular Carcinoma by Blocking Cabozantinib-Induced FAK Activation.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27638856'}]}]",CT-707,2016-12-07T20:14:10Z
0,2016-12-07T20:17:00Z,5067,[],CT-707 + PHA-665752,2016-12-07T20:17:00Z
0,2017-06-30T19:00:20Z,5954,"[{'description': 'CT-P6 is a biosimilar to antibody Herceptin (trastuzumab), which binds HER2 (ERBB2) and potentially reduces growth of ERBB2 (HER2)-expressing tumors (PMID: 28592386).', 'references': [{'id': 9249, 'pubMedId': 28592386, 'title': 'CT-P6 compared with reference trastuzumab for HER2-positive breast cancer: a randomised, double-blind, active-controlled, phase 3 equivalence trial.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28592386'}]}]",CT-P6,2017-06-30T19:00:20Z
0,2017-03-23T17:33:53Z,5472,"[{'description': 'CT16 is an antibody that targets both EGFR and NOTCH2/3, resulting in decreased ligand binding and downstream signaling, and potentially leading to decreased tumor growth and increased sensitivity to radiotherapy (PMID: 28275151).', 'references': [{'id': 8315, 'pubMedId': 28275151, 'title': 'Antagonism of EGFR and Notch limits resistance to EGFR inhibitors and radiation by decreasing tumor-initiating cell frequency.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28275151'}]}]",CT16,2017-03-23T17:50:21Z
0,2016-09-07T15:33:54Z,4661,"[{'description': 'CT20p is a Bax-derived cytotoxic peptide, which targets chaperonin-containing T-complex polypeptide 1 (CCT), potentially resulting in increased death of CCT-expressing tumor cells (PMID: 27012814).', 'references': [{'id': 6569, 'pubMedId': 27012814, 'title': 'Chaperonin Containing TCP-1 Protein Level in Breast Cancer Cells Predicts Therapeutic Application of a Cytotoxic Peptide.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27012814'}]}]",CT20p,2016-09-07T15:35:21Z
0,2014-07-28T12:54:22Z,1142,[],CTO + Temozolomide,2014-07-28T12:54:22Z
0,2016-04-06T16:30:16Z,3899,"[{'description': 'CTX-1 binds to and inhibits Mdm4 (MdmX), which disrupts the interaction between Tp53 and Mdm4, leading to stabilization of Tp53 and potentially leading to increased tumor cell death (PMID: 26883273).', 'references': [{'id': 5110, 'pubMedId': 26883273, 'title': 'Identification of a Small Molecule That Overcomes HdmX-Mediated Suppression of p53.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26883273'}]}]",CTX-1,2016-04-06T17:48:44Z
0,2016-04-06T16:47:54Z,3900,[],CTX-1 + Nutlin-3,2016-04-06T16:47:54Z
0,2014-05-14T14:52:46Z,1005,"[{'description': 'CUDC-101 is a small-molecule inhibitor of EGFR, ERBB2 (HER2), and class I and II HDACs, which has demonstrated activity in EGFR-inhibitor resistant tumor cell lines (PMID: 20388807, PMID: 23536719).', 'references': [{'id': 1830, 'pubMedId': 23536719, 'title': 'Potential advantages of CUDC-101, a multitargeted HDAC, EGFR, and HER2 inhibitor, in treating drug resistance and preventing cancer cell migration and invasion.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23536719'}, {'id': 43, 'pubMedId': 20388807, 'title': 'CUDC-101, a multitargeted inhibitor of histone deacetylase, epidermal growth factor receptor, and human epidermal growth factor receptor 2, exerts potent anticancer activity.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/20388807'}]}]",CUDC-101,2015-03-31T13:50:10Z
0,2014-03-12T15:53:16Z,709,"[{'description': 'CUDC-907 is a dual PI3K and HDAC inhibitor, which prevents activation of the PI3K-AKT-mTOR signal transduction pathway, inhibits tumor cell growth, and promotes apoptosis in cancer cells (PMID: 22693356).', 'references': [{'id': 1018, 'pubMedId': 22693356, 'title': 'Cancer network disruption by a single molecule inhibitor targeting both histone deacetylase activity and phosphatidylinositol 3-kinase signaling.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22693356'}]}]",CUDC-907,2017-05-19T19:10:41Z
0,2016-07-14T13:35:23Z,4447,[],CUDC-907 + Rituximab,2016-07-14T13:35:23Z
0,2016-02-26T19:41:03Z,3643,"[{'description': 'Custirsen is an antisense oligo targeting Clusterin, which leads to apoptosis in tumor cells (PMID: 23130925).', 'references': [{'id': 4719, 'pubMedId': 23130925, 'title': 'Custirsen (OGX-011): a second-generation antisense inhibitor of clusterin in development for the treatment of prostate cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23130925'}]}]",Custirsen,2016-02-26T22:05:31Z
0,2016-02-26T20:38:24Z,3648,[],Custirsen + Docetaxel,2016-02-26T20:38:24Z
0,2016-02-26T20:22:54Z,3646,[],Custirsen + Docetaxel + Prednisone,2016-02-26T20:22:54Z
0,2016-02-26T21:35:22Z,3649,[],Custirsen + Mitoxantrone + Prednisone,2016-02-26T21:35:22Z
0,2017-01-24T03:07:29Z,5243,"[{'description': 'Limited information is available on CV301, a putative CEA and MUC-1 targeting immunotherapy (Feb, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",CV301,2017-02-03T19:22:49Z
0,2017-01-24T03:08:13Z,5244,[],CV301 + Nivolumab,2017-01-24T03:08:13Z
0,2017-05-05T03:59:01Z,5618,"[{'description': 'CVX-060 is a peptide-antibody fusion protein that targets Angiopoeitin-2 (Ang2), resulting in decreased angiogenesis, and potentially leading to decreased tumor growth (PMID: 21233403).', 'references': [{'id': 8820, 'pubMedId': 21233403, 'title': 'Specifically targeting angiopoietin-2 inhibits angiogenesis, Tie2-expressing monocyte infiltration, and tumor growth.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21233403'}]}]",CVX-060,2017-05-05T03:59:01Z
0,2017-05-05T04:22:13Z,5620,[],CVX-060 + Regorafenib,2017-05-05T04:22:13Z
0,2017-05-05T05:24:11Z,5623,[],CVX-060 + Sorafenib,2017-05-05T05:24:11Z
0,2017-05-05T05:23:30Z,5622,[],CVX-060 + Sunitinib,2017-05-05T05:23:30Z
0,2017-05-05T04:11:55Z,5619,"[{'description': 'CVX-241 is a peptide-antibody fusion protein that targets both Angiopoetin-2 (Ang2) and Vegf, potentially resulted in decreased tumor growth (PMID: 21149738).', 'references': [{'id': 8821, 'pubMedId': 21149738, 'title': 'Chemical generation of bispecific antibodies.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21149738'}]}]",CVX-241,2017-05-05T04:11:55Z
0,2017-05-05T04:36:53Z,5621,[],CVX-241 + Irinotecan,2017-05-05T04:36:53Z
0,2015-10-08T03:59:40Z,3115,"[{'description': 'CWP232228 is a small molecule that inhibits binding of Ctnnb1 to TCF, resulting in decreased Wnt signaling and inhibition of tumor growth (PMID: 25660951).', 'references': [{'id': 3722, 'pubMedId': 25660951, 'title': 'Wnt/β-Catenin Small-Molecule Inhibitor CWP232228 Preferentially Inhibits the Growth of Breast Cancer Stem-like Cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25660951'}]}]",CWP232228,2015-10-08T03:59:40Z
0,2015-09-17T16:30:55Z,3081,"[{'description': 'CWP23229 inhibits beta-catenin mediated transcriptional activity, which potentially leads to decreased tumor cell proliferation (PMID: 21317452).', 'references': [{'id': 3656, 'pubMedId': 21317452, 'title': 'Drug discovery approaches to target Wnt signaling in cancer stem cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21317452'}]}]",CWP232291,2015-09-17T16:30:55Z
0,2017-01-15T23:14:39Z,5208,"[{'description': 'Limited information is currently available on CX-072, a putative anti-PD-L1 therapy (Jan, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",CX-072,2017-01-16T18:23:35Z
0,2017-01-15T23:15:32Z,5209,[],CX-072 + Ipilimumab,2017-01-15T23:15:32Z
0,2017-01-15T23:16:57Z,5210,[],CX-072 + Vemurafenib,2017-01-15T23:16:57Z
0,2017-05-19T19:31:21Z,5709,"[{'description': 'Limited information is currently available on CX-2009 (May, 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",CX-2009,2017-05-19T19:31:21Z
0,2016-11-16T22:03:41Z,4963,"[{'description': 'CX-5461 is an RNA polymerase I (Pol I) inhibitor that inhibits rRNA synthesis, resulting in growth arrest and apoptosis in cancer cells (PMID: 26472108).', 'references': [{'id': 7057, 'pubMedId': 26472108, 'title': 'Transient rRNA synthesis inhibition with CX-5461 is sufficient to elicit growth arrest and cell death in acute lymphoblastic leukemia cells.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26472108'}]}]",CX-5461,2016-11-16T22:03:41Z
0,2016-11-18T16:23:34Z,4969,[],CX-5461 + CX-6258,2016-11-18T16:23:34Z
0,2016-03-04T18:33:08Z,3675,"[{'description': 'CX-6258 is an inhibitor of PIM1, PIM2, and PIM3, which may potentially result in antitumor activity (PMID: 24900437).', 'references': [{'id': 4774, 'pubMedId': 24900437, 'title': 'Discovery of CX-6258. A Potent, Selective, and Orally Efficacious pan-Pim Kinases Inhibitor.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24900437'}]}]",CX-6258,2016-03-04T18:33:08Z
0,2014-03-12T15:53:16Z,710,[],CY503,
0,2014-03-12T15:53:16Z,711,"[{'description': 'CYC116 is an Aurora A, B kinase inhibitor, which inhibits cell proliferation (PMID: 20462263).', 'references': [{'id': 2122, 'pubMedId': 20462263, 'title': 'Discovery of N-phenyl-4-(thiazol-5-yl)pyrimidin-2-amine aurora kinase inhibitors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/20462263'}]}]",CYC116,2017-04-04T12:35:18Z
0,2014-12-09T22:28:40Z,1774,"[{'description': 'Cyclopamine is a plant-derived alkaloid that inhibits the Hedgehog signaling pathway, resulting in growth inhibition in cells with activated SMO or inactivated PTCH (PMID: 10984056).', 'references': [{'id': 1301, 'pubMedId': 10984056, 'title': 'Effects of oncogenic mutations in Smoothened and Patched can be reversed by cyclopamine.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10984056'}]}]",Cyclopamine,2015-03-17T17:18:08Z
0,2016-05-12T20:09:24Z,4113,[],Cyclopamine + Posaconazole,2016-05-12T20:09:24Z
0,2014-07-28T13:15:35Z,1148,"[{'description': 'Cytoxan (cyclophosphamide) is an alkylating agent, which inhibits DNA replication (NCI Drug Dictionary). Cytoxan (cyclophosphamide) is FDA approved in multiple hematological malignancies, breast cancer, neuroblastoma, ovarian cancer, and retinoblastoma (NCI Drug Dictionary).', 'references': [{'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Cyclophosphamide,2014-08-13T20:38:01Z
0,2015-02-02T15:56:31Z,1997,[],Cyclophosphamide + Cetuximab,2015-02-02T15:56:31Z
0,2014-12-18T15:52:50Z,1800,[],Cyclophosphamide + Cisplatin + Vincristine ,2014-12-18T15:52:50Z
0,2014-12-15T17:11:34Z,1783,[],Cyclophosphamide + Cytarabine,2014-12-15T17:11:34Z
0,2015-05-15T13:42:24Z,2697,[],Cyclophosphamide + Dasatinib + Temsirolimus,2015-05-15T13:42:24Z
0,2015-02-11T16:18:59Z,2046,[],Cyclophosphamide + Dexamethasone + Doxorubicin + Vincristine ,2015-02-11T16:18:59Z
0,2017-06-13T18:39:30Z,5888,[],Cyclophosphamide + Dexamethasone + Lenalidomide,2017-06-13T18:39:30Z
0,2015-03-27T14:04:41Z,2482,[],Cyclophosphamide + Doxorubicin + Etoposide + Vincristine ,2015-03-27T14:04:41Z
0,2017-09-25T13:30:20Z,6236,[],Cyclophosphamide + Doxorubicin + Paclitaxel + MCS110,2017-09-25T13:30:20Z
0,2016-09-12T02:20:46Z,4679,[],Cyclophosphamide + Doxorubicin + Paclitaxel + Ruxolitinib,2016-09-12T02:20:46Z
0,2016-06-06T01:08:00Z,4248,[],Cyclophosphamide + Doxorubicin + Prednisone,2016-06-06T01:08:00Z
0,2015-12-04T01:31:54Z,3266,[],Cyclophosphamide + Doxorubicin + Prednisone + Vincristine ,2015-12-04T01:31:54Z
0,2015-03-11T15:26:18Z,2353,[],Cyclophosphamide + Doxorubicin + Vincristine ,2015-03-11T15:26:18Z
0,2016-06-11T18:46:30Z,4280,[],Cyclophosphamide + DPX-Survivac,2016-06-11T18:46:30Z
0,2016-06-04T17:36:59Z,4238,[],Cyclophosphamide + DPX-Survivac + INCB024360 ,2016-06-04T17:36:59Z
0,2015-11-16T17:32:20Z,3217,[],Cyclophosphamide + Etoposide,2015-11-16T17:32:20Z
0,2015-03-21T12:11:06Z,2450,[],Cyclophosphamide + Etoposide + Topotecan,2015-03-21T12:11:06Z
0,2015-03-05T15:13:26Z,2291,[],Cyclophosphamide + Fludarabine,2015-03-05T15:13:26Z
0,2014-08-05T18:02:13Z,1373,[],Cyclophosphamide + Fludarabine + Melphalan + Sirolimus,2014-08-05T18:02:13Z
0,2016-06-03T03:02:04Z,4228,[],Cyclophosphamide + Fludarabine + Melphalan + Tacrolimus,2016-06-03T03:02:04Z
0,2015-03-04T14:19:39Z,2281,[],Cyclophosphamide + Fludarabine + Mycophenolate mofetil,2015-03-04T14:19:39Z
0,2016-02-26T16:48:40Z,3627,[],Cyclophosphamide + Fludarabine + Obinutuzumab,2016-02-26T16:48:40Z
0,2017-03-23T15:33:50Z,5468,[],Cyclophosphamide + Fludarabine + Ofatumumab,2017-03-23T15:33:50Z
0,2015-03-10T15:34:39Z,2339,[],Cyclophosphamide + Fludarabine + Rituximab ,2015-03-10T15:34:39Z
0,2017-09-18T20:09:03Z,6217,[],Cyclophosphamide + Fludarabine phosphate + iC9/CAR.19/IL15-Transduced CB-NK,2017-09-18T20:09:03Z
0,2017-02-16T04:06:07Z,5328,[],Cyclophosphamide + Fludarabine phosphate + Nivolumab,2017-02-16T04:06:07Z
0,2015-01-04T01:11:15Z,1895,[],Cyclophosphamide + Fluorouracil + Docetaxel + Epirubicin  ,2015-01-04T01:11:15Z
0,2016-12-11T18:58:05Z,5079,[],Cyclophosphamide + GVAX colorectal cancer vaccine + Pembrolizumab,2016-12-11T18:58:05Z
0,2016-02-25T21:45:09Z,3622,[],Cyclophosphamide + GVAX pancreatic cancer vaccine ,2016-02-25T21:45:09Z
0,2017-05-26T14:43:38Z,5778,[],Cyclophosphamide + GVAX pancreatic cancer vaccine + LY3022855 + Pembrolizumab,2017-06-14T17:43:47Z
0,2016-07-19T00:53:50Z,4473,[],Cyclophosphamide + GVAX pancreatic cancer vaccine + Pembrolizumab,2016-07-19T00:53:50Z
0,2016-06-26T21:17:12Z,4365,[],Cyclophosphamide + JCAR014 + MEDI4736,2016-06-26T21:17:12Z
0,2016-04-29T14:22:33Z,4019,[],Cyclophosphamide + LCL161,2016-04-29T14:22:33Z
0,2015-05-14T02:26:20Z,2673,[],Cyclophosphamide + Methotrexate + Vincristine  ,2015-05-14T02:26:20Z
0,2014-12-24T15:17:09Z,1848,[],Cyclophosphamide + Methotrexate + Vincristine + Pegaspargase ,2014-12-24T15:17:09Z
0,2017-01-09T19:57:38Z,5173,[],Cyclophosphamide + ONCOS-102 + Pembrolizumab,2017-01-09T19:57:38Z
0,2015-01-27T14:51:41Z,1980,[],Cyclophosphamide + Paclitaxel,2015-01-27T14:51:41Z
0,2015-01-04T01:57:25Z,1898,[],Cyclophosphamide + Paclitaxel + Trastuzumab ,2015-01-04T01:57:25Z
0,2017-06-02T17:55:31Z,5848,[],Cyclophosphamide + PD 0360324,2017-06-02T17:55:31Z
0,2016-09-12T16:20:50Z,4684,[],Cyclophosphamide + Pegaspargase + Vincristine,2016-09-12T16:20:50Z
0,2016-01-14T14:39:11Z,3413,[],Cyclophosphamide + Pegfilgrastim + VTX-2337,2016-01-14T14:39:11Z
0,2016-10-30T20:52:31Z,4891,[],Cyclophosphamide + Pembrolizumab,2016-10-30T20:52:31Z
0,2015-03-06T00:32:30Z,2308,[],Cyclophosphamide + Pentostatin,2015-03-06T00:32:30Z
0,2016-08-28T21:31:35Z,4615,[],Cyclophosphamide + poly ICLC  + Sargramostim,2016-08-28T21:31:35Z
0,2015-04-03T12:32:03Z,2488,[],Cyclophosphamide + Prednisone + Rituximab + Vincristine,2015-04-03T12:32:56Z
0,2015-11-16T18:42:43Z,3221,[],Cyclophosphamide + Prednisone + Vincristine,2015-11-16T18:42:43Z
0,2015-03-12T12:29:56Z,2360,[],Cyclophosphamide + Sorafenib + Topotecan,2015-03-12T12:29:56Z
0,2015-04-24T14:43:22Z,2590,[],Cyclophosphamide + Topotecan,2015-04-24T14:43:22Z
0,2014-09-18T16:46:50Z,1479,[],Cyclophosphamide + Topotecan + Bevacizumab,2014-09-18T16:46:50Z
0,2014-10-14T20:22:56Z,1650,[],Cyclosporine,2014-10-14T20:22:56Z
0,2017-05-20T01:36:20Z,5714,[],Cyclosporine + Fludarabine phosphate + Mycophenolate mofetil + Sirolimus,2017-05-20T01:36:20Z
0,2015-03-03T03:49:12Z,2272,[],Cyclosporine + Mycophenolate mofetil,2015-03-03T03:49:12Z
0,2015-03-03T03:31:58Z,2270,[],Cyclosporine + Mycophenolate mofetil + Sirolimus,2015-03-03T03:31:58Z
0,2016-04-15T19:53:35Z,3948,[],Cyclosporine + Mycophenolate mofetil + Tacrolimus,2016-04-15T19:53:35Z
0,2017-06-23T19:30:41Z,5927,"[{'description': 'CYD-2-11 is a BAX agonist, which binds to and activates BAX, potentially resulting in increased tumor cell apoptosis and decreased tumor growth (PMID: 28381544).', 'references': [{'id': 9215, 'pubMedId': 28381544, 'title': 'Modulation of Bax and mTOR for Cancer Therapeutics.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28381544'}]}]",CYD-2-11,2017-06-23T19:30:41Z
0,2015-04-10T15:41:14Z,2528,"[{'description': 'ASN001 selectively binds to and inhibits steroid 17-alpha-hydroxylase/C17,20 lyase (CYP17), which potentially leads to decreased androgen production and in turn, growth inhibition of androgen-dependent tumor cells (NCI Drug Dictionary). ', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",CYP17 lyase inhibitor ASN001,2015-04-17T02:08:27Z
0,2014-03-12T15:53:16Z,712,"[{'description': 'Cytosar-U (cytarabine) is a cytidine analog that, when incorporated into DNA, inhibits DNA synthesis and repair (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Cytarabine,2014-11-28T23:47:14Z
0,2016-12-01T17:43:28Z,5038,[],Cytarabine + Dacinostat,2016-12-01T17:43:28Z
0,2016-03-11T20:23:13Z,3731,[],Cytarabine + Dasatinib + Fludarabine  + Idarubicin,2016-03-11T20:23:13Z
0,2015-03-13T14:56:52Z,2391,[],Cytarabine + Daunorubicin + Etoposide,2015-03-13T14:56:52Z
0,2016-01-21T21:14:18Z,3431,[],Cytarabine + Daunorubicin + Etoposide + Mitoxantrone,2016-01-21T21:14:18Z
0,2016-02-17T20:49:18Z,3543,[],Cytarabine + Daunorubicin + Idarubicin,2016-02-17T20:49:18Z
0,2015-10-20T02:30:23Z,3137,[],Cytarabine + Daunorubicin + Midostaurin,2015-10-20T02:30:23Z
0,2015-11-16T18:17:45Z,3219,[],Cytarabine + Daunorubicin + Pacritinib,2015-11-16T18:17:45Z
0,2015-11-06T02:26:25Z,3185,[],Cytarabine + Daunorubicin + Panobinostat,2015-11-06T02:26:25Z
0,2017-08-04T20:09:40Z,6092,[],Cytarabine + Daunorubicin + PF-06747143,2017-08-04T20:09:40Z
0,2017-04-12T18:07:29Z,5536,[],Cytarabine + Daunorubicin + Samalizumab,2017-04-12T18:07:29Z
