,id,therapyName,Drug_id
3,4181,Emactuzumab + RO7009789,7780
0,725,EMD 1204831,6901
0,726,EMD 1214063,6902
1,5024,EMD 1214063 + Radiotherapy,6902
0,2142,Emepepimut-S  ,7439
0,803,Emibetuzumab,6943
1,1179,Emibetuzumab + Erlotinib,6943
2,1387,Emibetuzumab + Ramucirumab,6943
3,1180,Emibetuzumab + Trametinib,6943
0,3619,Enadenotucirev,8176
1,3620,Enadenotucirev + Pembrolizumab,8176
0,4003,Azacitidine + Enasidenib,7889
1,2982,Enasidenib,7889
2,3172,Enasidenib + Quizartinib,7889
0,4058,AZD6482 + Binimetinib + LGX818,6936
1,4063,AZD6482 + Binimetinib + LGX818 + BYL719,6936
2,4064,AZD6482 + Binimetinib + LGX818 + NVP-AEW541,6936
3,4048,AZD6482 + LGX818,6936
4,4062,AZD6482 + LGX818 + BYL719,6936
5,4061,AZD6482 + LGX818 + NVP-AEW541,6936
6,1336,BGJ398 + Encorafenib,6936
7,4886,Binimetinib + Cetuximab + LGX818,6936
8,1100,Binimetinib + Encorafenib,6936
9,1101,Binimetinib + Encorafenib + Ribociclib,6936
10,4065,BYL719 + GSK2636771 + LGX818,6936
11,4049,BYL719 + LGX818,6936
12,1338,Capmatinib + Encorafenib,6936
13,1916,Cetuximab + Encorafenib,6936
14,2285,CGM097 + LGX818,6936
15,796,Encorafenib,6936
16,1337,Encorafenib + BKM120,6936
17,1260,Encorafenib + Ribociclib,6936
18,4056,GDC-0941 + LGX818,6936
19,4055,GSK2636771 + LGX818,6936
20,4069,GSK2636771 + LGX818 + unspecified IGF-1R antibody,6936
21,2008,LGK974 + LGX818 + Cetuximab,6936
22,1917,LGX818 + Cetuximab + BYL719,6936
23,2214,LGX818 + MEK162 + BGJ398,6936
24,2215,LGX818 + MEK162 + BKM120,6936
25,2216,LGX818 + MEK162 + INC280,6936
26,4068,LGX818 + unspecified IGF-1R antibody,6936
0,4125,Enfortumab vedotin,8356
0,727,ENMD-2076,6903
0,5026,enobosarm,8594
1,5027,enobosarm + Pembrolizumab,8594
0,4730,MEDI4736 + X-396,7044
1,2592,Sirolimus + X-396,7044
2,961,X-396,7044
0,5235,Atezolizumab + Entinostat + Bevacizumab,7280
1,5559,Avelumab + Entinostat,7280
2,2645,Azacitidine + Entinostat,7280
3,1541,Entinostat,7280
4,5129,Entinostat + Atezolizumab,7280
5,4437,Entinostat + Exemestane,7280
6,6052,Entinostat + Hydroxychloroquine + Regorafenib,7280
7,4255,Entinostat + Lapatinib,7280
8,1542,Entinostat + Lapatinib + Trastuzumab,7280
9,6114,Entinostat + Nivolumab,7280
10,3354,Entinostat + Pembrolizumab,7280
11,5431,Entinostat + Temozolomide,7280
12,5203,Medroxyprogesterone + Entinostat,7280
0,5539,Azacitidine + Entospletinib,7555
1,2522,Entospletinib  ,7555
2,3760,Entospletinib  + Idelalisib ,7555
0,1455,Entrectinib,7264
0,4759,Abiraterone + Cabazitaxel + Carboplatin + Enzalutamide + Prednisone,7230
1,4182,Abiraterone + Denosumab + Enzalutamide + Prednisone,7230
2,5204,Atezolizumab + Enzalutamide,7230
3,3750,AZD8186 + BYL719 + Enzalutamide,7230
4,3752,AZD8186 + Enzalutamide,7230
5,3751,BYL719 + Enzalutamide,7230
6,3056,Cabazitaxel + Enzalutamide,7230
7,3681,Carboplatin + Enzalutamide + Paclitaxel,7230
8,4459,CC-115 + Enzalutamide,7230
9,2446,Crizotinib + Enzalutamide,7230
10,1815,Degarelix + Enzalutamide,7230
11,4183,Denosumab + Enzalutamide,7230
12,4681,Docetaxel + Enzalutamide + Prednisone,7230
13,3067,Dutasteride + Enzalutamide,7230
14,1262,Enzalutamide,7230
15,5371,Enzalutamide + Abiraterone + Prednisone,7230
16,2264,Enzalutamide + Everolimus,7230
17,6183,Enzalutamide + Exemestane,7230
18,4940,Enzalutamide + Fulvestrant,7230
19,3971,Enzalutamide + G1T38,7230
20,6035,Enzalutamide + GSK525762,7230
21,4876,Enzalutamide + Indomethacin,7230
22,3180,Enzalutamide + Leuprolide,7230
23,5217,Enzalutamide + MEDI3726,7230
24,2202,Enzalutamide + Metformin,7230
25,3725,Enzalutamide + Paclitaxel,7230
26,2666,Enzalutamide + Pembrolizumab,7230
27,4882,Enzalutamide + PROSTVAC-F/TRICOM ,7230
28,4884,Enzalutamide + PROSTVAC-F/TRICOM + PROSTVAC-V/TRICOM,7230
29,4883,Enzalutamide + PROSTVAC-V/TRICOM,7230
30,6022,Enzalutamide + Tanespimycin,7230
31,2395,Enzalutamide + Tivozanib,7230
32,1878,Enzalutamide + Trastuzumab,7230
33,4033,Enzalutamide + ZEN003694,7230
34,5607,Niclosamide + Enzalutamide,7230
0,1682,Enzastaurin,7316
1,3870,Enzastaurin + YK-4-279,7316
0,2636,Atezolizumab + Epacadostat,7587
1,5477,Azacitidine + INCB024360 + Pembrolizumab,7587
2,5170,CRS-207 + Cyclophosphamide + GVAX panc vaccine + INCB024360 + Pembrolizumab,7587
3,5169,CRS-207 + INCB024360 + Pembrolizumab,7587
4,4238,Cyclophosphamide + DPX-Survivac + INCB024360 ,7587
5,2575,Epacadostat,7587
6,6277,Epacadostat + INCAGN01876 + Pembrolizumab,7587
7,4088,Epacadostat + Pembrolizumab,7587
8,3015,INCB024360 + MEDI4736,7587
9,3059,INCB024360 + Nivolumab,7587
10,5484,INCB024360 + Nivolumab + Gemcitabine + nab-paclitaxel,7587
11,5483,INCB024360 + Nivolumab + mFOLFOX6,7587
12,5485,INCB024360 + Pembrolizumab + Carboplatin + Paclitaxel,7587
13,5486,INCB024360 + Pembrolizumab + Carboplatin + Pemetrexed,7587
14,5487,INCB024360 + Pembrolizumab + Cyclophosphamide,7587
15,3096,INCB039110 + INCB024360,7587
0,5611,EPI-506,8726
0,3325,Epigallocatechin-gallate,8033
0,4074,AKI603 + Epirubicin,437
1,2988,Bevacizumab + Docetaxel + Fluorouracil + Epirubicin + Cyclophosphamide,437
2,4776,Capecitabine + Epirubicin + Oxaliplatin + Pembrolizumab,437
3,4556,Cetuximab + ECF,437
4,1895,Cyclophosphamide + Fluorouracil + Docetaxel + Epirubicin  ,437
5,1013,epirubicin,437
6,1087,Epirubicin + Cyclophosphamide,437
7,4310,Epirubicin + Docetaxel,437
8,2365,Epirubicin + Ifosfamide + Sorafenib,437
9,3203,Epirubicin + Valproic acid,437
10,1982,Fluorouracil + Epirubicin + Cyclophosphamide,437
11,3689,Metformin + PEXG,437
12,3690,Panobinostat + Epirubicin,437
13,1550,Pertuzumab + Trastuzumab + Fluorouracil + Epirubicin + Cyclophosphamide,437
14,3688,PEXG,437
15,3138,Rilotumumab + Capecitibine + Cisplatin + Epirubicin,437
0,3667,Epitinib,8197
0,2855,EPZ-5676,7792
0,1744,EPZ004777,7325
0,2663,EPZ005687,7638
0,2926,EPZ011989,7846
0,6072,EPZ030456,8908
0,6071,EPZ031686,8907
0,3916,ER2,8301
1,4625,ER2 + Cisplatin,8301
0,1364,ABBV-399 + Erlotinib,520
1,1496,Abraxane + Bevacizumab + Erlotinib,520
2,5318,ABT-263 + Alpelisib + Dabrafenib + Erlotinib,520
3,5316,ABT-263 + Alpelisib + Erlotinib + Trametinib,520
4,1334,Alectinib + Erlotinib,520
5,1352,Atezolizumab + Erlotinib,520
6,2799,AUY922 + Erlotinib,520
7,5409,BAY 11-7082 + Erlotinib,520
8,1146,Bevacizumab + Erlotinib,520
9,4265,Bevacizumab + Erlotinib + Gemcitabine,520
10,2116,Bevacizumab + Erlotinib + Temozolomide,520
11,2684,BGB-324 + Erlotinib,520
12,1319,BKM120 + Erlotinib,520
13,1255,Cabozantinib + Erlotinib,520
14,4581,Carboplatin + Erlotinib + Paclitaxel,520
15,2062,CDX-3379 + Erlotinib,520
16,2125,Celecoxib + Erlotinib,520
17,1921,Cetuximab + Paclitaxel + Carboplatin + Erlotinib,520
18,1375,Cisplatin + Etoposide + Paclitaxel + Carboplatin + Erlotinib,520
19,4485,CPI-455 + Erlotinib,520
20,3759,Dasatinib + Erlotinib,520
21,4823,Debio 0617B + Erlotinib,520
22,6232,DS-1205b + Erlotinib,520
23,1179,Emibetuzumab + Erlotinib,520
24,4,Erlotinib,520
25,2473,Erlotinib + Capecitabine + Gemcitabine,520
26,1291,Erlotinib + Carboplatin,520
27,1147,Erlotinib + CC-223,520
28,1292,Erlotinib + Cisplatin,520
29,2451,Erlotinib + Cyclophosphamide + Topotecan,520
30,2474,Erlotinib + Docetaxel,520
31,4862,Erlotinib + Ethacridine,520
32,2802,Erlotinib + Ganetespib,520
33,2379,Erlotinib + Gefitinib,520
34,2381,Erlotinib + Gemcitabine,520
35,2438,Erlotinib + Gemcitabine + Vinorelbine,520
36,2127,Erlotinib + Ibuprofen,520
37,5135,Erlotinib + IRX4204,520
38,4885,Erlotinib + Ixazomib,520
39,4041,Erlotinib + Linsitinib,520
40,6310,Erlotinib + Lumretuzumab,520
41,1097,Erlotinib + MK2206,520
42,2380,Erlotinib + Momelotinib,520
43,5117,Erlotinib + NPS-1034,520
44,3071,Erlotinib + Onalespib,520
45,2382,Erlotinib + Pacritinib,520
46,2107,Erlotinib + Pembrolizumab ,520
47,1290,Erlotinib + Pemetrexed,520
48,5393,Erlotinib + PF-431396,520
49,5120,Erlotinib + PLX4720,520
50,1328,Erlotinib + Pralatrexate,520
51,1237,Erlotinib + Quinacrine,520
52,4860,Erlotinib + S63845,520
53,3361,Erlotinib + Selumetinib,520
54,2253,Erlotinib + Sirolimus,520
55,4800,Erlotinib + Sorafenib,520
56,3726,Erlotinib + Temozolomide,520
57,2436,Erlotinib + Theophylline,520
58,1265,Erlotinib + Trametinib,520
59,1883,Everolimus + Erlotinib,520
60,2169,Ficlatuzumab + Erlotinib,520
61,1816,Gemcitabine + Dasatinib + Erlotinib,520
62,1284,INCB028060 + Erlotinib,520
63,1348,Ipilimumab + Erlotinib,520
64,1253,MEK162 + Erlotinib,520
65,1828,Metformin + Erlotinib,520
66,1126,MGCD265 + Erlotinib,520
67,1280,Onartuzumab + Erlotinib,520
68,1371,Onartuzumab + Erlotinib + Paclitaxel + Carboplatin,520
69,1940,Panitumumab + Erlotinib,520
70,2530,Patritumab + Erlotinib,520
71,1246,REGN1400 + Erlotinib,520
72,1858,Ruxolitinib + Erlotinib,520
73,1340,Temsirolimus + Erlotinib,520
74,1710,Vemurafenib + Erlotinib,520
0,6239,ALT-803 + ETBX-011,8931
1,6163,ETBX-011,8931
0,3534,ETC-159,8123
0,2661,Ethinylestradiol,7636
0,3435,Aldoxorubicin + Cisplatin + Cyclophosphamide + Dexamethasone + Etoposide,763
1,5257,Alisertib + Cisplatin + Etoposide,763
2,5253,Alisertib + Etoposide,763
3,2348,Asparaginase + Cyclophosphamide + Etoposide,763
4,4164,Atezolizumab + Carboplatin + Etoposide,763
5,5541,Atezolizumab + Carboplatin + Etoposide + Trilaciclib,763
6,6258,Basiliximab + 90Y basiliximab + Carmustine + Cytarbine + Etoposide + Melphalan,763
7,1123,Belinostat + Cisplatin + Etoposide,763
8,2378,Bendamustine + Cytarabine + Etoposide,763
9,5273,Bevacizumab + Cisplatin + Etoposide,763
10,1626,BKM120 + Etoposide + Cisplatin,763
11,4564,BMS-986012 + Carboplatin + Etoposide,763
12,4563,BMS-986012 + Cisplatin + Etoposide,763
13,4655,Bortezomib + Midostaurin + MEC,763
14,2314,Busulfan + Cyclophosphamide + Etoposide,763
15,3659,BX-912 + Etoposide,763
16,4728,Carboplatin + Cisplatin + Etoposide,763
17,6184,Carboplatin + Cisplatin + Etoposide + Pembrolizumab,763
18,4307,Carboplatin + Dexamethasone + Etoposide + Ifosfamide + Rituximab,763
19,1791,Carboplatin + Etoposide,763
20,2352,Carboplatin + Etoposide + Ifosfamide ,763
21,3360,Carboplatin + Etoposide + Ifosfamide + Rituximab,763
22,2559,Carboplatin + Etoposide + Melphalan + Vincristine,763
23,2604,Carboplatin + Etoposide + Pembrolizumab,763
24,1544,Carboplatin + Etoposide + Veliparib,763
25,3359,Carmustine + Cytarabine + Etoposide + Melphalan,763
26,3143,Celecoxib + Cyclophosphamide + Etoposide + Sirolimus,763
27,1851,Cisplatin + Doxorubicin + Cyclophosphamide + Etoposide,763
28,2585,Cisplatin + Etoposide,763
29,6002,Cisplatin + Etoposide + GSK3052230,763
30,4922,Cisplatin + Etoposide + Nivolumab,763
31,1375,Cisplatin + Etoposide + Paclitaxel + Carboplatin + Erlotinib,763
32,5145,Cisplatin + Etoposide + Pembrolizumab,763
33,2504,Cisplatin + Etoposide + Sonidegib,763
34,1782,Clofarabine + Etoposide + Cyclophosphamide,763
35,2482,Cyclophosphamide + Doxorubicin + Etoposide + Vincristine ,763
36,3217,Cyclophosphamide + Etoposide,763
37,2450,Cyclophosphamide + Etoposide + Topotecan,763
38,2391,Cytarabine + Daunorubicin + Etoposide,763
39,3431,Cytarabine + Daunorubicin + Etoposide + Mitoxantrone,763
40,2392,Cytarabine + Etoposide,763
41,2292,Doxorubicin + Etoposide + Fludarabine + Vincristine ,763
42,3212,Doxorubicin + Etoposide + Vincristine ,763
43,2211,EPOCH,763
44,1136,Etoposide,763
45,3222,Etoposide + Filgrastim + Plerixafor,763
46,2101,Etoposide + Ifosfamide,763
47,2562,Etoposide + Melphalan,763
48,5046,Etoposide + NU7441,763
49,3403,Etoposide + NVP-ADW742,763
50,3881,Etoposide + YU238259,763
51,2307,Fludarabine + EPOCH,763
52,5306,MEDI4736 + Carboplatin + Cisplatin + Etoposide,763
53,5305,MEDI4736 + Tremelimumab + Carboplatin + Cisplatin + Etoposide,763
54,1752,Mitoxantrone + Etoposide + Cytarabine,763
55,5546,MSC2490484A  + Cisplatin + Etoposide,763
56,5198,Nivolumab + Etoposide + Ifosfamide + Carboplatin,763
57,4017,Nutlin-3 + Etoposide,763
58,5435,Pembrolizumab + Etoposide + Carboplatin + Ifosfamide,763
59,3395,R-EPOCH,763
60,2306,Rituximab + Fludarabine + EPOCH,763
61,4827,Rovalpituzumab Tesirine + Cisplatin + Etoposide,763
62,1804,Temozolomide + Etoposide,763
63,1607,Temozolomide + Etoposide + Doxil + Dexamethasone + Ibrutinib,763
64,5294,Venetoclax + DA-EPOCH-R,763
65,5404,Venetoclax + Rituximab + Ifosfamide + Carboplatin + Etoposide,763
66,1433,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide,763
67,1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others,763
68,2670,Vincristine + Doxorubicin + Dactinomycin + Ifosfamide + Etoposide,763
69,1182,Vorinostat + Etoposide,763
0,5921,Carboplatin + ETP-46464,8861
1,5920,Cisplatin + ETP-46464,8861
2,5918,ETP-46464,8861
3,5919,ETP-46464 + Radiotherapy,8861
0,4127,Abemaciclib + Everolimus,1530
1,1951,AEB071 + Everolimus,1530
2,1138,AMG479 + Everolimus + Panitumumab,1530
3,1192,Anakinra + Everolimus,1530
4,2268,Anastrozole + Everolimus,1530
5,2303,ARN-509 + Everolimus,1530
6,4627,BDA-366 + Everolimus,1530
7,2336,Bendamustine + Everolimus,1530
8,5569,Bevacizumab + Doxorubicin + Everolimus,1530
9,1321,BEZ235 + Everolimus,1530
10,3952,Bicalutamide + Everolimus,1530
11,5022,Binimetinib + Everolimus,1530
12,1314,BKM120 + Everolimus,1530
13,2234,Bortezomib + Everolimus,1530
14,1384,BYL719 + Everolimus,1530
15,1385,BYL719 + Everolimus + Exemestane,1530
16,2168,Carboplatin + Doxil + Everolimus,1530
17,5280,CB-839 + Everolimus,1530
18,2295,Ceritinib + Everolimus,1530
19,3040,CH5132799 + Everolimus,1530
20,2296,Cisplatin + Everolimus + Gemcitabine,1530
21,6083,Cisplatin + Everolimus + Paclitaxel,1530
22,5650,Dabrafenib + Everolimus + Trametinib,1530
23,2264,Enzalutamide + Everolimus,1530
24,2252,Eribulin + Everolimus,1530
25,735,Everolimus,1530
26,1145,Everolimus + AMG479,1530
27,1120,Everolimus + Bevacizumab,1530
28,1199,Everolimus + Denosumab,1530
29,2884,Everolimus + Docetaxel,1530
30,1883,Everolimus + Erlotinib,1530
31,2258,Everolimus + Exemestane + LY2835219,1530
32,5207,Everolimus + Fosbretabulin,1530
33,2279,Everolimus + Gemcitabine,1530
34,1271,Everolimus + GSK1120212,1530
35,2231,Everolimus + Hydroxychloroquine,1530
36,2198,Everolimus + Imatinib,1530
37,1539,Everolimus + Lapatinib,1530
38,1713,Everolimus + Lenvatinib,1530
39,1621,Everolimus + Letrozole,1530
40,4290,Everolimus + Letrozole + Metformin,1530
41,1591,Everolimus + Letrozole + Trastuzumab,1530
42,5102,Everolimus + Metformin,1530
43,5410,Everolimus + MK-1775,1530
44,5944,Everolimus + Octreotide,1530
45,5505,Everolimus + Paclitaxel,1530
46,1924,Everolimus + Paclitaxel + Carboplatin + Cetuximab,1530
47,3958,Everolimus + Palbociclib,1530
48,2261,Everolimus + Pasireotide,1530
49,1806,everolimus + pazopanib,1530
50,4656,Everolimus + Pimasertib,1530
51,4902,Everolimus + PLX4720,1530
52,5060,Everolimus + Radiotherapy,1530
53,2262,Everolimus + RX-0201,1530
54,1333,Everolimus + Sandostatin LAR Depot,1530
55,4992,Everolimus + SCH772984,1530
56,4901,Everolimus + Selumetinib,1530
57,1871,Everolimus + Sonidegib,1530
58,2299,Everolimus + Sorafenib,1530
59,5895,Everolimus + Sunitinib,1530
60,2384,Everolimus + Tacrolimus,1530
61,4012,Everolimus + Talazoparib,1530
62,2267,Everolimus + Tamoxifen,1530
63,2269,Everolimus + Toremifene,1530
64,5499,Everolimus + U0126,1530
65,1966,Exemestane + Everolimus,1530
66,4597,Exemestane + Everolimus + Palbociclib,1530
67,1589,Fulvestrant + Everolimus,1530
68,1590,Fulvestrant + Everolimus + Anastrozole,1530
69,3733,IWR-1 + Everolimus,1530
70,1552,Lapatinib + Capecitabine + Everolimus,1530
71,2265,LEE011 + Everolimus + Exemestane,1530
72,1248,MM-141 + Everolimus,1530
73,5401,Neratinib + Everolimus,1530
74,5732,Niraparib + Everolimus,1530
75,3906,Octreotide acetate + Cixutumumab + Everolimus,1530
76,4014,Olaparib + Everolimus,1530
77,1964,Panobinostat + Everolimus,1530
78,5312,PDR001 + Everolimus,1530
79,2312,Pomalidomide + Everolimus + Dexamethasone,1530
80,5073,Ribociclib + Everolimus,1530
81,5180,Ribociclib + Everolimus + Letrozole,1530
82,1893,Trastuzumab + Everolimus,1530
83,1411,Trastuzumab + Everolimus + Vinorelbine,1530
84,1163,Vandetanib + Everolimus,1530
85,1174,Vemurafenib + Everolimus,1530
86,1272,X-82 + Everolimus,1530
87,3734,XAV939 + Everolimus,1530
0,2144,Bevacizumab + Evofosfamide,7237
1,1317,Evofosfamide,7237
2,5745,Evofosfamide + Ipilimumab,7237
3,1318,Evofosfamide + Pazopanib,7237
4,1320,Evofosfamide + Sorafenib,7237
0,3831,Ex-527,8259
0,2257,Abemaciclib + Exemestane,979
1,6270,Atezolizumab + Bevacizumab + Exemestane,979
2,1385,BYL719 + Everolimus + Exemestane,979
3,2318,BYL719 + Exemestane,979
4,4437,Entinostat + Exemestane,979
5,6183,Enzalutamide + Exemestane,979
6,2258,Everolimus + Exemestane + LY2835219,979
7,738,Exemestane,979
8,1966,Exemestane + Everolimus,979
9,4597,Exemestane + Everolimus + Palbociclib,979
10,4141,Exemestane + Seribantumab,979
11,3561,GS-5829 + Exemestane,979
12,2265,LEE011 + Everolimus + Exemestane,979
13,2266,LEE011 + Exemestane,979
14,1580,MLN0128 + Exemestane,979
15,1108,Ruxolitinib + Exemestane,979
0,3612,EZN-2968,8171
0,3767,F14512,8229
0,739,Famitinib,7063
0,5558,Atezolizumab + FANG vaccine,7210
1,1157,FANG vaccine,7210
2,1158,FANG vaccine + Bevacizumab,7210
3,4388,FANG vaccine + MEDI4736,7210
4,3572,FANG vaccine + Nivolumab,7210
0,3230,Farletuzumab,7975
0,1778,bortezomib + fasudil,7340
1,1777,Fasudil,7340
0,4971,FAZ053,8589
1,4972,FAZ053 + PDR001,8589
0,4909,ABT-751 + Fenretinide,4681
1,2731,Fenretinide,4681
2,3923,Fenretinide + Vorinostat,4681
0,3833,FF-21101(90Y),8261
0,2031,FGF401,7397
0,2083,FH535,7421
0,3183,Cytarabine + Ficlatuzumab,6904
1,740,Ficlatuzumab,6904
2,1959,Ficlatuzumab + Cetuximab,6904
3,1955,Ficlatuzumab + Cisplatin,6904
4,2169,Ficlatuzumab + Erlotinib,6904
5,2172,Ficlatuzumab + Gefitinib,6904
0,741,Figitumumab,6905
0,2507,FIIN-01,7543
0,5421,FIIN-2,8683
0,2564,Aldoxorubicin + Cisplatin + Filgrastim + Methotrexate + Vinblastine,95
1,5459,Bortezomib + Cyclophosphamide + G-CSF,95
2,3345,Bortezomib + Filgrastim,95
3,2555,Carmustine + Filgrastim + Plerixafor + Temozolomide,95
4,4363,Cladribine + Cytarabine + Filgrastim + Mitoxantrone,95
5,4391,CPX-351 + Cytarabine + Filgrastim + Fludarabine ,95
6,4271,Cytarabine + Filgrastim + Fludarabine,95
7,6329,Cytarabine + Filgrastim + Fludarabine + Idarubicin + Venetoclax,95
8,4977,Dexamethasone + Filgrastim + Palifermin + Rituximab,95
9,3113,Docetaxel + Filgrastim + Prednisone + Ribociclib,95
10,3222,Etoposide + Filgrastim + Plerixafor,95
11,1632,Filgrastim,95
12,3933,Filgrastim + Plerixafor,95
0,3610,Fingolimod,6778
1,4857,Fingolimod + Gemcitabine,6778
2,3739,Fingolimod + Sorafenib,6778
0,5662,FK866,8738
0,5861,FKB238,8835
0,2833,FL442,7771
0,3862,FLLL32,8278
0,3409,Aldesleukin + Cyclophosphamide + Fludarabine ,1060
1,5683,Aldesleukin + Cyclophosphamide + Fludarabine + Mesna + Pembrolizumab,1060
2,4562,Aldesleukin + Cyclophosphamide + Fludarabine + Pembrolizumab,1060
3,2311,Allopurinol + Cyclophosphamide + Fludarabine,1060
4,5300,ALT-803 + Cyclophosphamide + Fludarabine phosphate,1060
5,2288,Bortezomib + Fludarabine + Melphalan,1060
6,3201,Busulfan + Clofarabine + Fludarabine,1060
7,6116,Busulfan + Fludarabine,1060
8,1846,Busulfan + Fludarabine + anti-thymocyte globulin,1060
9,5724,Busulfan + Fludarabine phosphate + Cyclophosphamide,1060
10,6122,Busulfan + Sorafenib + Fludarabine,1060
11,4391,CPX-351 + Cytarabine + Filgrastim + Fludarabine ,1060
12,2291,Cyclophosphamide + Fludarabine,1060
13,1373,Cyclophosphamide + Fludarabine + Melphalan + Sirolimus,1060
14,4228,Cyclophosphamide + Fludarabine + Melphalan + Tacrolimus,1060
15,2281,Cyclophosphamide + Fludarabine + Mycophenolate mofetil,1060
16,3627,Cyclophosphamide + Fludarabine + Obinutuzumab,1060
17,5468,Cyclophosphamide + Fludarabine + Ofatumumab,1060
18,2339,Cyclophosphamide + Fludarabine + Rituximab ,1060
19,6217,Cyclophosphamide + Fludarabine phosphate + iC9/CAR.19/IL15-Transduced CB-NK,1060
20,5328,Cyclophosphamide + Fludarabine phosphate + Nivolumab,1060
21,5714,Cyclosporine + Fludarabine phosphate + Mycophenolate mofetil + Sirolimus,1060
22,3731,Cytarabine + Dasatinib + Fludarabine  + Idarubicin,1060
23,4271,Cytarabine + Filgrastim + Fludarabine,1060
24,6329,Cytarabine + Filgrastim + Fludarabine + Idarubicin + Venetoclax,1060
25,2294,Cytarabine + Fludarabine,1060
26,3193,Cytarabine + Fludarabine + Idarubicin,1060
27,3732,Cytarabine + Fludarabine + Leucovorin + Panobinostat,1060
28,3535,Cytarabine + Fludarabine + Prexasertib,1060
29,1821,Dasatinib + Rituximab + Fludarabine,1060
30,2292,Doxorubicin + Etoposide + Fludarabine + Vincristine ,1060
31,1166,Fludarabine,1060
32,2307,Fludarabine + EPOCH,1060
33,3633,Fludarabine + Ibrutinib,1060
34,6154,Fludarabine + Ibrutinib + Pembrolizumab,1060
35,2237,Fludarabine + Melphalan,1060
36,4550,Fludarabine + Olaparib,1060
37,1842,Fludarabine + Thiotepa + Cyclophosphamide,1060
38,5321,HPVSTs + Cyclophosphamide + Fludarabine phosphate + Nivolumab,1060
39,2185,Ibrutinib + Rituximab + Cyclophosphamide + Fludarabine,1060
40,5098,KTE-C19 + Fludarabine phosphate + Cyclophosphamide,1060
41,1847,lenalidomide + Fludarabine + Melphalan,1060
42,2306,Rituximab + Fludarabine + EPOCH,1060
43,5448,Selinexor + Fludarabine phosphate + Cytarabine + Methotrexate + Prednisone,1060
0,3169,Flumatinib,7966
0,5336,Ad-CEA + Bevacizumab + FOLFOX,534
1,2095,Aflibercept + FOLFIRI,534
2,1841,Aflibercept + Leucovorin + Fluorouracil,534
3,2367,Aflibercept + mFOLFOX-6,534
4,5849,AM0010 + mFOLFOX-6,534
5,1697,Axitinib + FOLFIRI,534
6,1698,Axitinib + FOLFOX,534
7,5126,Bevacizumab + Atezolizumab + Fluorouracil + Leucovorin + Oxaliplatin,534
8,2988,Bevacizumab + Docetaxel + Fluorouracil + Epirubicin + Cyclophosphamide,534
9,6001,Bevacizumab + Fluorouracil + Irinotecan + Oxaliplatin,534
10,1599,Bevacizumab + Fluorouracil + Leucovorin,534
11,2102,Bevacizumab + Fluorouracil + Oxaliplatin,534
12,2181,Bevacizumab + FOLFIRI,534
13,2183,Bevacizumab + FOLFIRINOX,534
14,4097,Bevacizumab + MEDI4736 + Tremelimumab + FOLFOX,534
15,1484,Bevacizumab + Oxaliplatin + Leucovorin + Fluorouracil,534
16,5255,BGJ398 + Fluorouracil,534
17,3142,BGJ398 + Fluorouracil + Irinotecan + Oxaliplatin,534
18,3247,Binimetinib + FOLFIRI,534
19,5905,BMS-813160 + Fluorouracil + Irinotecan + Leucovorin,534
20,1619,Capecitabine + Fluorouracil,534
21,1894,Capecitabine + Fluorouracil + Cisplatin + Trastuzumab,534
22,2383,Capecitabine + Fluorouracil + Gemcitabine ,534
23,4168,Carboplatin + Cetuximab + Cisplatin + Fluorouracil,534
24,1832,Carboplatin + Fluorouracil	,534
25,2071,Carboplatin + Fluorouracil + Paclitaxel + Vandetanib,534
26,1914,Cetuximab + Carboplatin + Fluorouracil,534
