id,therapyName
3966,Palbociclib + Tanespimycin
4160,Palbociclib + TCS 359
1368,Palbociclib + Trametinib
3041,Palbociclib + Trastuzumab
1730,Palbociclib + Velcade
4129,Palbociclib + Vemurafenib
3963,Palbociclib + Vorinostat
3964,Palbociclib + XAV939
2373,Palifermin
2250,Palomid 529
4783,pamidronate
5704,PAN-301-1
3885,Pan-HER
3886,Pan-HER + Radiotherapy
845,Panitumumab
1984,Panitumumab + Abraxane + Carboplatin
1985,Panitumumab + cabozantinib
1718,Panitumumab + Dabrafenib
1940,Panitumumab + Erlotinib
5573,Panitumumab + FOLFIRI
1986,Panitumumab + FOLFOX
3226,Panitumumab + Gemcitabine + Oxaliplatin
1938,Panitumumab + Oxaliplatin + Fluorouracil
3102,Panitumumab + Oxaliplatin + Fluorouracil + Irinotecan
1995,Panitumumab + Paclitaxel
1991,Panitumumab + Trametinib
1992,Panitumumab + Trametinib + Dabrafenib
1080,Panobinostat
1604,Panobinostat + Bortezomib + Dexamethasone
3202,Panobinostat + Carboplatin + Paclitaxel
3690,Panobinostat + Epirubicin
1964,Panobinostat + Everolimus
3046,Panobinostat + Pazopanib
5001,Panobinostat + SCH772984
1131,Panobinostat + Sorafenib
3874,Panobinostat + WP1066
3977,Panvotinib-401
2857,Paricalcitol
5322,Parthenolide
2260,Pasireotide
4641,PAT-SM6
2456,Patritumab
2530,Patritumab + Erlotinib
848,Pazopanib
1102,Pazopanib + Abexinostat
1230,Pazopanib + Bevacizumab
1714,Pazopanib + Carboplatin + Paclitaxel
1838,Pazopanib + Cetuximab
1471,Pazopanib + Doxorubicin + Ifosfamide
5635,Pazopanib + Irinotecan + Temozolomide
1143,Pazopanib + Paclitaxel
6278,Pazopanib + Pembrolizumab
1156,Pazopanib + Pemetrexed
2040,Pazopanib + Temozolomide
1310,Pazopanib + Trametinib
1211,Pazopanib + Vorinostat
3975,PBA2
4740,PBF-509
4741,PBF-509 + PDR001
5816,PD 0360324
849,PD-0325901
1822,PD-0325901 + GDC-0941
3025,PD-0325901 + Gedatolisib
1823,PD-0325901 + Palbociclib
2434,PD-0325901 + PF-04691502
1731,PD-0332991 + T-DM1
851,PD0166285
1509,PD0332991 + 5-FU
1517,PD0332991 + AZD6244
1520,PD0332991 + AZD8055
1515,PD0332991 + BEZ235
1516,PD0332991 + GDC0980
1510,PD0332991 + Gemcitabine
2594,PD166326
2948,PD173074
5041,PD173074 + Quizartinib
3422,PD173074 + Trabectedin
2606,PD173955
2610,PD180970
5601,PD180970 + Serdemetan
2617,PD98059
2659,PDR001
5395,PDR001 + Canakinumab
5397,PDR001 + CJM112
5399,PDR001 + EGF816
5312,PDR001 + Everolimus
5311,PDR001 + LCL161
6032,PDR001 + NIZ985
5313,PDR001 + Panobinostat
5930,PDR001 + Regorafenib
6284,PDR001 + Ribociclib
5590,PDR001 + Sorafenib
5398,PDR001 + Trametinib
5160,PDZ1i
5161,PDZ1i + Radiotherapy
6251,Peg-interferon alfa-2a
1638,Pegaspargase
1476,Pegfilgrastim
2624,peginterferon alfa-2b
2625,peginterferon alfa-2b + Pembrolizumab
2140,PEGPH20
5779,PEGPH20 + Pembrolizumab
2167,pegylated liposomal doxorubicin + Veliparib
5667,Pegylated liposomal-doxorubicin + Trebananib
852,Pelitinib
1447,Pembrolizumab
5085,Pembrolizumab + Ad-MAGEA3 + MG1-MAGEA3
5596,Pembrolizumab + Anetumab ravtansine
5680,Pembrolizumab + Cabozantinib
1910,Pembrolizumab + Cetuximab
1448,Pembrolizumab + Dabrafenib
1449,Pembrolizumab + Dabrafenib + Trametinib
5127,Pembrolizumab + Decitabine
5266,Pembrolizumab + DPX-Survivac + Cyclophosphamide
5435,Pembrolizumab + Etoposide + Carboplatin + Ifosfamide
5497,Pembrolizumab + Gemcitabine
4917,Pembrolizumab + Ibrutinib
5367,Pembrolizumab + interferon gamma
5263,Pembrolizumab + Interleukin-12
4903,Pembrolizumab + Paricalcitol
4904,Pembrolizumab + Paricalcitol + Gemcitabine + nab-paclitaxel
2736,Pembrolizumab + PLX3397
4458,Pembrolizumab + poly ICLC 
5519,Pembrolizumab + Preladenant
4001,Pembrolizumab + QbG10
5542,Pembrolizumab + Ra 223
3943,Pembrolizumab + rAd.CD40L
2896,Pembrolizumab + Ramucirumab
3279,Pembrolizumab + Rituximab
5227,Pembrolizumab + Ruxolitinib
4217,Pembrolizumab + Sargramostim
5166,Pembrolizumab + SD-101
5781,Pembrolizumab + SEA-CD40
4725,Pembrolizumab + SGI-110
6041,Pembrolizumab + Sorafenib
5787,Pembrolizumab + SX-682
4035,Pembrolizumab + talimogene laherparepvec 
3114,Pembrolizumab + Tamoxifen + vorinostat
5221,Pembrolizumab + Temozolomide
5220,Pembrolizumab + Temozolomide + Vitespen
6237,Pembrolizumab + TGR-1202
3475,Pembrolizumab + TGR-1202 + Ublituximab
5532,Pembrolizumab + Topotecan
1450,Pembrolizumab + Trametinib
1908,Pembrolizumab + Trastuzumab
1909,Pembrolizumab + trastuzumab emtansine
6102,Pembrolizumab + Trebananib
5988,Pembrolizumab + Tretinoin
6306,Pembrolizumab + Utomilumab
4406,Pembrolizumab + Vemurafenib
3727,Pembrolizumab + Vismodegib
3077,Pembrolizumab + Vorinostat
4436,Pembrolizumab + X4P-001
5533,Pembrolizumab + XL888
854,Pemetrexed
1801,Pemetrexed + Gemcitabine
1266,Pemetrexed + GSK1120212
6024,Pemetrexed + PDR001 + Cisplatin + Carboplatin
5498,Pemetrexed + Pembrolizumab
6248,Pemetrexed + Prexasertib
1884,Pemetrexed + Sirolimus
1482,Pemetrexed + Sorafenib
1481,Pemetrexed disodium
5819,PEN-221
3161,Pentostatin
1635,PEPIDH1M vaccine
855,Perifosine
2194,Perifosine + Temsirolimus
1896,Perindopril
3410,Perindopril + Regorafenib
856,Pertuzumab
5648,Pertuzumab + Tocilizumab + Trastuzumab
1879,Pertuzumab + Trastuzumab + Carboplatin + Docetaxel
1978,Pertuzumab + Trastuzumab + Docetaxel
1550,Pertuzumab + Trastuzumab + Fluorouracil + Epirubicin + Cyclophosphamide
1549,Pertuzumab + Trastuzumab + Paclitaxel
1666,Pertuzumab + Trastuzumab + Vinorelbine
5752,PET-16
5911,PET-16 + Vemurafenib
3688,PEXG
4574,Pexmetinib
1565,PF-00477736
3466,PF-00477736 + Gemcitabine
858,PF-00562271
3598,PF-00562271 + Docetaxel
859,PF-03084014
1115,PF-03084014 + Docetaxel
2029,PF-03446962
2035,PF-03446962 + Regorafenib
863,PF-03814735
4339,PF-04136309
864,PF-04217903
1748,PF-04449913
4333,PF-04518600
4448,PF-04518600 + Utomilumab
3151,PF-0461903
865,PF-04691502
5005,PF-04691502 + SCH772984
3150,PF-04880594
3152,PF-04880594 + PF-0461903
2775,PF-04965842
1040,PF-05212384
1286,PF-05212384 + Cisplatin
1287,PF-05212384 + Dacomitinib
1285,PF-05212384 + Docetaxel
3554,PF-05280014
2781,PF-06263276
3625,PF-06459988
869,PF-06463922
5580,PF-06463922 + Cyclophosphamide + Topotecan
4421,PF-06647020
4324,PF-06647263 
6087,PF-06747143
2527,PF-06747775  
3564,PF-06755990
3565,PF-06755990 + PF-06755992 + Sunitinib + Tremelimumab
3563,PF-06755992 
3327,PF-3758309
3460,PF-3837
5390,PF-431396
4665,PF-4708671
2771,PF-4942847
867,PF-4989216
2417,PF-5274857
2087,PF-562271
3587,PF-573228
3459,PF-7006 
2794,PF-956980
5441,PF3644022
5443,PF3644022 + PF-477736
4120,PF4942847
4121,PF4942847 + Zoledronic acid
1931,PFI-2
4091,PG-S3-001
2890,PG545
2891,PG545 + Gemcitabine
3590,PH11
2721,PHA-533533
2162,PHA-665752
2987,PHA-665752 + Sonidegib
2330,PHA-680632
5504,PHA-680632 + Cisplatin
5503,PHA-680632 + Radiotherapy
2654,PHA-848125AC
1457,phenethyl isothiocyanate
2872,Phenformin
3595,PHM16
3148,PHT-427
870,PI-103
3031,PI-103 + 5-FU
2965,PI-3065
3802,PI-88
3783,Piceatannol
3338,Pidilizumab
871,Pimasertib
1660,Pimasertib + BEZ235
3526,Pimasertib + Gemcitabine
4657,Pimasertib + Regorafenib
1659,Pimasertib + Sorafenib
3499,Pimozide
4414,Pinatuzumab Vedotin
3125,Pioglitazone
3207,pipendoxifene
3208,pipendoxifene + palbociclib
2908,Pirotinib
2541,PJ34
5862,PK11007
2081,PKF115-584
2397,PKF118-310
872,PKI-179
3857,PKI-402
1756,Plerixafor
1770,Plerixafor + Decitabine
3678,Plinabulin
2693,PLS-123
6324,PLX2853
874,PLX3397
1395,PLX3397 + Paclitaxel
3155,PLX3397 + Sirolimus
1339,PLX3397 + Vemurafenib
340,PLX4032
1060,PLX4720
5122,PLX4720 + Doxorubicin
2960,PLX4720 + Navitoclax
4788,PLX4720 + SGX523
4607,PLX4720 + TAK-632
3700,PLX4720 + Tivozanib
5121,PLX4720 + Vorinostat
4332,PLX73086
2651,PLX7486
5566,PLX7486 + unspecified CTLA4 antibody
5567,PLX7486 + unspecified PD-1 antibody
4606,PLX7904
1041,PLX8394
2602,PLX9486
1459,PM060184
3370,PMED-1
2581,PNT2258
2454,PNU-74654
3914,POL5551
3915,POL5551 + Eribulin
2854,POL6326 
4226,Polatuzumab Vedotin
4416,Polatuzumab Vedotin + Pinatuzumab Vedotin + Rituximab
3786,Poloxin
4508,Poloxin-2
2595,poly ICLC  
1557,Polysaccharide-K
1622,Pomalidomide
3399,Pomalidomide + ACY-241
2312,Pomalidomide + Everolimus + Dexamethasone
6081,Pomalidomide + SJB3-019A
5875,Pomalidomide + TEW 7197
877,Ponatinib
3758,Ponatinib + Saracatinib
4477,Ponatinib + Trametinib
4869,Ponatinib + Venetoclax
2049,Ponatinib + Vincristine
4108,Posaconazole
4114,Posaconazole + Vismodegib
1042,poziotinib
2251,PP-121
2241,PP30
2744,PQ401
2019,PQR309
3029,PR-104
1043,PR610
1758,Pracinostat
1327,Pralatrexate
3190,Pravastatin
5168,Prednisolone
2188,Prednisone
5518,Preladenant
1651,Prexasertib
4587,Prexasertib + Ralimetinib
1083,Pri-724
4645,PRN1109
3583,PRN1371
3925,Prodigiosin
1912,Propranolol
3069,PROSTVAC-F/TRICOM 
4892,PROSTVAC-V/F
4895,PROSTVAC-V/F + Ipilimumab
4894,PROSTVAC-V/F + Nivolumab
4893,PROSTVAC-V/F + Nivolumab + Ipilimumab
4877,PROSTVAC-V/TRICOM
4880,PROSTVAC-V/TRICOM + Ipilimumab
4879,PROSTVAC-V/TRICOM + Nivolumab
4878,PROSTVAC-V/TRICOM + Nivolumab + Ipilimumab
3781,PRT062607
3785,PRT318
5527,PRX177561
5529,PRX177561 + Sunitinib
5820,PT 2977
2920,PT-112
4146,PT2385
4347,PT2385 + Nivolumab
4670,PT2399
2939,PTC299
5407,PTC596
4297,pTVG-AR 
2698,pTVG-HP plasmid DNA vaccine
1162,PU-H71
5796,PU-H71 + nab-paclitaxel
5822,pUMVC3-hIGFBP-2 vaccine
2724,Purvalanol A
879,PV-10
2532,PV1019
3631,PV1162
4465,PVX-410
5082,PVX-410 + MEDI4736
5081,PVX-410 + MEDI4736 + lenalidomide
2961,PW12
880,PWT33597
4695,PX-12
881,PX-866
4494,PX-866 + Sorafenib
4582,Pyr1
2797,Pyridone 6
3277,Pyridoxine
3082,Pyrotinib
2412,Pyrvinium
4089,Pz-1
4000,QbG10
3832,QS11
3508,Quarfloxin
1044,Quinacrine
1719,Quinacrine + 5-fluorouracil 
1720,Quinacrine + Sorafenib
3004,Quisinostat
882,Quizartinib
2195,R-CHOP
6177,R-CHP
3395,R-EPOCH
883,R1507
2756,R333
1465,R3Mab
3782,R406
3497,R547
6339,R916562
3942,rAd-hCD40L
1680,rAD-p53
3841,Radiotherapy
4803,Radiotherapy + RO4929097 + Temozolomide
5202,Radiotherapy + Temozolomide + Pembrolizumab
3882,Radiotherapy + YU238259
2001,radium Ra 223 dichloride
884,RAF265
4793,RAF265 + Selumetinib
885,Rafametinib
3296,Ralimetinib
5000,Ralimetinib + SCH772984
5685,Raloxifene
5686,Raloxifene + Bicalutamide
886,Ramucirumab
1723,Ramucirumab + Dacarbazine
1423,Ramucirumab + Docetaxel
2633,Ramucirumab + FOLFIRI
1722,Ramucirumab + FOLFOX
1721,Ramucirumab + Paclitaxel
1726,Ramucirumab + Paclitaxel + Carboplatin
3998,Ramucirumab + Trastuzumab
4493,RapaLink-1
2313,Rasburicase
887,RDEA119
3406,ReACp53
1045,rebastinib
888,Refametinib
2221,Refametinib + Sorafenib
1072,REGN1400
1247,REGN1400 + Cetuximab
1246,REGN1400 + Erlotinib
6151,REGN1979
6152,REGN1979 + REGN2810
5656,REGN2810
5722,REGN2810 + Carboplatin + Docetaxel
5720,REGN2810 + Carboplatin + Paclitaxel
5721,REGN2810 + Carboplatin + Pemetrexed
5718,REGN2810 + Cyclophosphamide
5719,REGN2810 + Docetaxel
5723,REGN2810 + GM-CSF + Cyclophosphamide
5974,REGN2878-DM1
5735,REGN3767
5736,REGN3767 + REGN2810
889,REGN421
890,Regorafenib
1305,Regorafenib + Cetuximab
2014,Regorafenib + FOLFOX
1617,Regorafenib + Panitumumab
1424,Regorafenib + Refametinib
5275,Regorafenib + Sorafenib
1727,Regorafenib + Sorafenib + MK2206
5492,Relugolix
893,Reolysin
1111,Reolysin + Docetaxel
3020,Reolysin + Gemcitabine
1110,Reolysin + Pemetrexed
5285,Repaglinide + Omeprazole + Tazemetostat
2930,Reparixin
4134,Resminostat
4135,Resminostat + Sorafenib
894,Retaspimycin
2327,Reversine
2760,RG108
2076,RG7112
4110,RG7386
2023,RG7388
1934,RI-1
4425,RI-BPI
3167,Ribavirin
790,Ribociclib
5354,Ribociclib + Asparaginase
5479,Ribociclib + Bicalutamide
5358,Ribociclib + Bortezomib
5355,Ribociclib + Dexamethasone
5073,Ribociclib + Everolimus
5180,Ribociclib + Everolimus + Letrozole
5357,Ribociclib + JQ1
5310,Ribociclib + Letrozole + Goserelin
5353,Ribociclib + Mercaptopurine
5352,Ribociclib + Methotrexate
5356,Ribociclib + Prednisolone
4472,Ribociclib + Trametinib
6082,Ricolinostat + SJB3-019A
895,Ridaforolimus
3478,Ridaforolimus + MK2206
3032,Ridaforolimus + Paclitaxel
4991,Ridaforolimus + SCH772984
1256,Rifampin + Vemurafenib
1046,rigosertib
3021,Rigosertib + Gemcitabine
3138,Rilotumumab + Capecitibine + Cisplatin + Epirubicin
1775,Rilotumumab + Panitumumab
1047,Rilutek
1724,Rilutek + Sorafenib
1185,riluzole + sorafenib
5992,Rimiducid
1530,RIST
897,Rituximab
1649,Rituximab + Bortezomib
2306,Rituximab + Fludarabine + EPOCH
1610,Rituximab + Lenalidomide + Ibrutinib
3215,Rituximab + sapacitabine
6179,Rituximab + TEN-010 + Venetoclax
4119,Rivaroxaban
4898,RK-33
4899,RK-33 + Radiotherapy
5946,RK22446
2918,RM-1929
5506,RN-1
5508,RN-1 + Tretinoin
2688,RN486
4913,RN927C
5823,RNA CART-cMET
6000,RNA CART19 cells
2340,Ro 31-8220
3779,RO3280
4552,RO4927350
902,RO4929097
4840,RO4929097 + Paclitaxel
903,RO4987655
904,RO5083945
2011,RO5126766
905,RO5212054
3334,RO5454948
2153,RO5503781
4172,RO5503781 + Venetoclax
1598,RO5520985
1600,RO5520985 + Leucovorin + Fluorouracil
3468,RO5520985 + RO7009789
2155,RO6839921
5364,RO6874281
5365,RO6874281 + Obinutuzumab + Atezolizumab
5366,RO6874281 + Obinutuzumab + Atezolizumab + Bevacizumab
4330,RO6874813
2886,RO6895882
3411,RO6958688 
2672,RO7009789
5764,RO7082859
6234,RO7198457
2746,Robatumumab
2030,Rogaratinib
1075,romidepsin
5728,Romidepsin + Pembrolizumab
4401,Rosmantuzumab
2928,Rosuvastatin
3544,Rovalpituzumab Tesirine
4827,Rovalpituzumab Tesirine + Cisplatin + Etoposide
5307,Rovalpituzumab Tesirine + Dexamethasone
5641,Rovalpituzumab Tesirine + Nivolumab
5640,Rovalpituzumab Tesirine + Nivolumab + Ipilimumab
5761,RP4010
2020,RP6530
3765,RP6530 + Ruxolitinib
3680,RRx-001
4596,RRx-001 + Temozolomide
3062,RTA 408
3713,RTA-408
6165,RU-A1
3744,RU-SKI 43
3747,RU-SKI 43 + Sirolimus
3748,RU-SKI 43 + Tamoxifen
5424,RU58668
906,Rucaparib
4553,Rucaparib + Temozolomide
2154,Rucaparib + Topotecan
907,Ruxolitinib
1615,Ruxolitinib + Capecitabine
1856,Ruxolitinib + Cisplatin + Pemetrexed
1735,Ruxolitinib + Decitabine
1858,Ruxolitinib + Erlotinib
1108,Ruxolitinib + Exemestane
1116,Ruxolitinib + Nilotinib
1369,Ruxolitinib + Paclitaxel
3869,Ruxolitinib + Selumetinib
3549,Ruxolitinib + SGI-1776
3181,Ruxolitinib + Sirolimus + Tacrolimus
3929,Ruxolitinib + TGX-221
3868,Ruxolitinib + Trametinib
1578,Ruxolitinib + Trastuzumab
3926,Ruxolitinib + ZSTK474
4356,RVX-208
5418,RVX2135
5419,RVX2135 + VE-821
908,RX-0201
6224,RX-5902
5865,RXC004
5298,RXC005
5710,RXDX-106
5765,RXDX-106 + unspecified PD-1 antibody
1048,S-222611
2158,S-49076
2178,S-49076 + Bevacizumab
2596,S-equol  
6011,S2101
3124,S3I-201
4858,S63845
4864,S63845 + Trametinib
4865,S63845 + Vemurafenib
5775,SA16
2577,Sabutoclax
3227,Sacituzumab govitecan
1049,Safingol
1836,SAH-p53-8
4554,SAH-p53-8 + Vemurafenib
909,Salirasib
4649,SAM486
5535,Samalizumab
3722,SAN1GSC
3990,SANT1
1128,sapacitabine
1130,Sapacitabine + Seliciclib
1282,Sapanisertib
910,Sapitinib
3036,Sapitinib + Fluorouracil + Cisplatin
1416,Sapitinib + Paclitaxel
2159,SAR125844
1165,SAR245408 + SAR245409
1051,SAR245409
3023,SAR245409 + Pimasertib
1052,SAR260301
4573,SAR260301 + Selumetinib
1225,SAR260301 + Vemurafenib
911,SAR302503
2078,SAR405838
4026,SAR428926
5933,SAR439459
5934,SAR439459 + REGN2810
6293,SAR439859
5825,SAR566658
912,Saracatinib
1939,Saracatinib + Ceritinib
5006,Saracatinib + SCH772984
5010,Saracatinib + Selumetinib
1873,Sargramostim
2414,Saridegib
2161,Savolitinib
2207,Saxagliptin
2712,SB-431542 
6242,SB3
4281,SB590885
3796,SBE13
4847,SBI-0206965
4848,SBI-0206965 + AZD8055
3307,SBI-0640726
3306,SBI-0640756
3309,SBI-755199
5748,SC-006
2618,SCH772984
4988,SCH772984 + Temsirolimus
4476,SCH772984 + Trametinib
4996,SCH772984 + Vistusertib
2750,SD-093
3084,SD-101
2749,SD-208
4804,SD-7300
4326,SDX-7320
5780,SEA-CD40
5672,SEL120-34A
3693,SEL24-B489
3694,SEL24-B489 + Ibrutinib
4702,Selectikine
3473,Selenomethionine
1129,Seliciclib
2814,Seliciclib + Aldoxorubicin
2816,Seliciclib + Alvocidib
1749,Selinexor
5639,Selinexor + Bortezomib + Dexamethasone
5286,Selinexor + Doxorubicin
5448,Selinexor + Fludarabine phosphate + Cytarabine + Methotrexate + Prednisone
3189,Selinexor + Sorafenib
913,Selumetinib
1420,Selumetinib + BEZ235
2222,Selumetinib + Cisplatin + Gemcitabine
1432,Selumetinib + Dacarbazine
1117,Selumetinib + Docetaxel
4282,Selumetinib + Paclitaxel
1061,Selumetinib + PLX4720
4801,Selumetinib + Sorafenib
4748,Selumetinib + Tazemetostat
5501,Selumetinib + Torkinib
3773,Selumetinib + Vemurafenib
3771,Selumetinib + ZSTK474
2548,Semagasestat
2572,Semaxanib
3819,SEN-450
3821,SEN-450 + Temozolomide
3364,Senexin A
3365,Senexin B
3013,sEphB4-HSA
4467,sEphB4-HSA + Bevacizumab
3944,sEphB4-HSA + Pembrolizumab
2309,Serdemetan
820,Seribantumab
6003,Seribantumab + XL147
915,SF1126
4956,SF1126 + Sorafenib
1771,SGC-CBP30
2856,SGC0946
1949,SGI-110
2015,SGI-110 + Irinotecan
5488,SGI-110 + MEDI4736 + Tremelimumab
3533,SGI-1776
5114,SGI-7079
1532,SGI_1027
5896,SGN-2FF
3615,SGN-LIV1A 
2518,SGT-53
3617,SGT-53 + Cyclophosphamide + Topotecan
916,SGX523
3552,SH-1242
3493,SH4-54
3494,SH5-07
4504,SHP099
6137,SHR-1210
4430,Si306
4431,Si306 + Radiotherapy
3820,SIBI-C1
3066,Sildenafil
6084,Silmitasertib
3485,siltuximab
5649,SIM-89
1704,simtuzumab + FOLFIRI
2239,Simvastatin
2648,Sipuleucel-T
917,Sirolimus
3033,Sirolimus + Celecoxib
5513,Sirolimus + Cyclophosphamide
2385,Sirolimus + Cyclophosphamide + Dexamethasone + Hydroxychloroquine
1224,Sirolimus + Cyclophosphamide + Topotecan
1177,Sirolimus + Hydroxychloroquine
2676,Sirolimus + LY294002
1593,Sirolimus + Metformin
2304,Sirolimus + Methotrexate
4850,Sirolimus + SBI-0206965
2238,Sirolimus + Tacrolimus + Methotrexate
3596,Sirolimus + Trametinib
1979,Sirolimus + Trastuzumab
2813,Sirolimus + UCN-01
1329,Sirolimus + Vismodegib
5387,Sirolimus + WEHI-539
2592,Sirolimus + X-396
3830,Sirtinol
2609,SJ-172550
2850,SJA5
2730,SJB2-043
6078,SJB3-019A
3480,SKF-96365
3873,SKLB646
2005,SL-401
3010,SL-701
6223,SL-801
4954,SL0101
5525,SL327
5526,SL327 + Sunitinib
4126,SLC-0111
4572,SLCB050
2754,SM16
5866,SM88
3673,SMI-4a
2227,SML-10-70-1 
2226,SML-8-73-1
3982,SN-38
3986,SN-38 + Talazoparib
3030,SN30000
3593,SNG12
2725,SNS-032
5281,SNS-062
918,SNS-314
2764,SNX-2112
866,SNX-5422
3591,SNX-7081
4929,sonepcizumab
1428,Sonidegib
919,Sophoretin
920,Sorafenib
1119,Sorafenib + Avastin + Cyclophosphamide
1633,Sorafenib + Azacitidine
2132,Sorafenib + Bevacizumab + Oxaliplatin
1067,Sorafenib + BEZ235
2428,Sorafenib + Capecitabine
3428,Sorafenib + Carboplatin + Paclitaxel
2430,Sorafenib + CC-122
2431,Sorafenib + Cisplatin + Docetaxel
1534,Sorafenib + Cisplatin + Paclitaxel
1086,Sorafenib + Fluorouracil
1208,Sorafenib + Hydroxychloroquine
1323,Sorafenib + Irinotecan
2387,Sorafenib + KD018
2388,Sorafenib + Temsirolimus
2197,Sorafenib + Trametinib
2357,Sorafenib + Vinorelbine
2356,Sorafenib + Vorinostat
3366,SP600125
2580,SPC2996
3827,SPC3042
3828,SPC3042 + Taxol
3500,SPI-001
3501,SPI-001 + Doxorubicin
2983,SPI-112Me
5763,SPL-108
4096,Spliceostatin A
2949,SPP86
928,SR13668
5069,SRA737
4154,SRT1460
4157,SRT1460 + Paclitaxel
4155,SRT1720
4159,SRT1720 + Gemcitabine
4158,SRT1720 + Paclitaxel
4156,SRT3025
3520,SS1P
2508,SSR128129E
3602,SST0116CL1
4663,ST-11
1563,ST2825
3989,ST7612AA1
4842,STA-8666
4381,Stattic
3001,Staurosporine
2085,StAx-35
1561,STF-62247
4304,Streptozocin
2726,SU 9516
1089,SU11274
2235,SU11652
4703,SU14813
3305,SU5402
3666,Sulfatinib
2126,Sulindac
930,Sunitinib
1962,Sunitinib + Crizotinib
2923,Sunitinib + Cytarabine + Daunorubicin
1961,Sunitinib + Regorafenib
1963,Sunitinib + Tamoxifen + Cisplatin
4905,Sunitinib + Temozolomide
4874,Sunitinib + Trametinib
1658,Sunitinib + Trastuzumab
3057,Sunitinib + Varlilumab
3894,SW044248
2758,SX-007
5786,SX-682
5700,SY-1365
5703,SY-1365 + Venetoclax
4539,SYD985
931,SYM004
4231,SYM004 + Radiotherapy
4322,SYM015
5330,SYN004
1932,SZL-P1-41
4715,T-3256336 
5293,T-3775440
1907,T-DM1 + Lapatinib + Abraxane
1492,T-DM1 + Pertuzumab
5440,Tacedinaline
1843,Tacrolimus
3321,Tacrolimus + Methotrexate
2086,TAE226
2386,TAE684
4845,TAK-264
2135,TAK-285
2425,TAK-441
3300,TAK-632
3146,TAK-659
2160,TAK-701
2179,TAK-701 + Gefitinib
932,TAK-733
1564,TAK-901
3780,TAK-960
5809,Talacotuzumab
1587,Taladegib
682,Talazoparib
1377,Talazoparib + Temozolomide
2695,talimogene laherparepvec 
5481,talimogene laherparepvec + Dabrafenib + Trametinib
5080,Talimogene laherparepvec + Nivolumab
3891,Talniflumate
1456,Tamoxifen
1474,Tamoxifen + Alisertib
933,Tandutinib
934,Tanespimycin
4644,Tanespimycin + Vorinostat
2515,Tanibirumab
5061,Tapalumab
2547,Tarextumab
2689,Tarextumab + Gemcitabine
4334,TAS-114
4527,TAS-114 + TS-1
3976,TAS-115
2768,TAS-116
5189,TAS-116 + Radiotherapy
1400,TAS-119
1669,TAS-119 + Docetaxel
1668,TAS-119 + Paclitaxel
1053,TAS-120
4329,TAS3681
5897,TAS4464
4896,TASIN-1
2699,Tasquinimod
2683,Tazemetostat
5267,Tazemetostat + Fluconazole
4704,TB-403
5579,TC-A2317
2615,TCS 359
2907,TdCyd
4705,Tefinostat
2820,Telapristone
935,Telatinib
1141,Temozolomide
1804,Temozolomide + Etoposide
1607,Temozolomide + Etoposide + Doxil + Dexamethasone + Ibrutinib
1462,Temozolomide + Irinotecan
1463,Temozolomide + Irinotecan + Bevacizumab
5851,Temozolomide + TG02
5932,Temozolomide + Trastuzumab emtansine
5768,Temozolomide + TRC102
5427,Temozolomide + Valproic acid
936,Temsirolimus
3133,Temsirolimus + Bevacizumab
1159,Temsirolimus + Bevacizumab + Cetuximab
1376,Temsirolimus + Bevacizumab + Valproic Acid + Cetuximab
1671,Temsirolimus + Cetuximab
1340,Temsirolimus + Erlotinib
2280,Temsirolimus + Lenalidomide
1325,Temsirolimus + Metformin
1527,Temsirolimus + Neratinib
4808,Temsirolimus + Radiotherapy
2492,Temsirolimus + Vinblastine
2263,Temsirolimus + vorinostat
937,TEN-010
4305,Teniposide
2656,Tenovin-1
2655,Tenovin-6 
3566,Tetrahydrouridine
3147,Tetrathiomolybdate
3011,TEW 7197
2853,TG-0054
5836,TG02
2516,TG100-115
2403,TG101209
2022,TGR-1202
2319,TGR-1202 + Ublituximab
2962,TGX-115
3503,TGX-155
2514,TGX-221
2910,TH-4000
1475,Thalidomide
3668,Theliatinib
1054,ThermoDox
1641,Thioguanine
2563,Thiotepa
2999,thioureidobutyronitrile
4101,Thymoquinone
3908,THZ1
938,Tipifarnib
3028,tirapazamine
5981,Tisagenlecleucel
6113,Tisotumab Vedotin
636,Tivantinib
1200,Tivantinib + Temsirolimus
1477,Tivantinib + Topotecan + Pegfilgrastim
1055,Tivozanib
4314,TK216
3794,TKM-080301
5432,TMU-35435
3209,Toca 511
3211,Toca 511 + Toca FC
3210,Toca FC
5647,Tocilizumab
941,Tofacitinib
942,Topotecan
1469,Topotecan + Pazopanib
1228,Topotecan + Sorafenib
4419,Toremifine
2247,Torin 1
5384,Torin 1 + WEHI-539
2249,Torin 2
2240,Torkinib
5500,Torkinib + U0126
943,Tozasertib
3826,TP-0903
3672,TP-3654
2274,TPI 287
4179,TPIV 200
3950,TPX-0005
3420,trabectedin
5800,trabectedin + Ipilimumab + Nivolumab
4935,Trabectedin + Venetoclax
2705,Trabedersen
2,Trametinib
1066,Trametinib + Dabrafenib
1303,Trametinib + Dabrafenib + Navitoclax
1446,Trametinib + Digoxin
1113,Trametinib + Fluorouracil
1298,Trametinib + GSK2141795
1386,Trametinib + Navitoclax
5493,Trametinib + Paclitaxel
6312,Trametinib + Triciribine
3532,Trametinib + TW-37
4234,Trametinib + Vemurafenib
3805,Trametinib + Volasertib
6126,Tranylcypromine + Tretinoin 
