,drugName,id,terms,Therapies_id
0,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",5987
1,Pracinostat,7332,"['Pracinostat', 'SB939']",5987
0,Regorafenib,6803,"['Regorafenib', 'Stivarga', 'BAY 73-4506']",2320
1,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",2320
0,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",1396
1,Romidepsin ,7191,"['Romidepsin ', 'Istodax', 'depsipeptide', 'FK228', 'FR901228', 'NSC 630176']",1396
0,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",2233
1,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",2233
0,AZD0156,8135,['AZD0156'],3557
0,Axitinib,4739,"['Axitinib', 'Inlyta', 'AG-013736']",3558
1,AZD0156,8135,['AZD0156'],3558
0,AZD0424,7565,['AZD0424'],2535
0,AZD1208,7973,['AZD1208'],3224
0,Ruxolitinib,6787,"['Ruxolitinib', 'Jakafi', 'INCB 18424', 'INCB018424', 'INCB18424']",3550
1,AZD1208,7973,['AZD1208'],3550
0,AZD1480,6856,['AZD1480'],652
0,AZD1897,8208,['AZD1897'],3691
0,AZD1897,8208,['AZD1897'],3692
1,AZD5363,6858,['AZD5363'],3692
0,AZD2461,7572,['AZD2461'],2542
0,AZD2461,7572,['AZD2461'],4852
1,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",4852
0,AZD2811,8130,['AZD2811'],3547
0,AZD3463,7292,['AZD3463'],1586
0,AZD3463,7292,['AZD3463'],5990
1,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",5990
0,AZD3514,7766,['AZD3514'],2826
0,AZD3759,7835,['AZD3759'],2912
0,AZD3965,7057,['AZD3965'],653
0,AZD4547,6857,['AZD4547'],654
0,AZD4547,6857,['AZD4547'],4983
1,AZD8055,7276,['AZD8055'],4983
0,BKM120,6875,"['BKM120', 'BKM-120', 'Buparlisib']",5898
1,AZD4547,6857,['AZD4547'],5898
0,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",4345
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",4345
2,AZD4547,6857,['AZD4547'],4345
0,AZD4547,6857,['AZD4547'],4585
1,Gefitinib,310,"['Gefitinib', 'Iressa', 'ZD1839']",4585
0,AZD4547,6857,['AZD4547'],6062
1,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",6062
0,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",4985
1,AZD4547,6857,['AZD4547'],4985
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",4478
1,AZD4547,6857,['AZD4547'],4478
0,Vistusertib,7107,"['Vistusertib', 'AZD2014']",4984
1,AZD4547,6857,['AZD4547'],4984
0,AZD4635,8381,['AZD4635'],4223
0,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",4349
1,AZD4635,8381,['AZD4635'],4349
0,AZD4785,8858,['AZD4785'],5914
0,AZD5069,7937,['AZD5069'],3092
0,AZD5069,7937,['AZD5069'],3099
1,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",3099
0,AZD5153,8576,['AZD5153'],4910
0,AZD5363,6858,['AZD5363'],655
0,AZD5363,6858,['AZD5363'],4490
1,Anastrozole,1204,"['Anastrozole', 'Arimidex', 'Anastrozol']",4490
0,AZD4547,6857,['AZD4547'],3346
1,AZD5363,6858,['AZD5363'],3346
0,AZD5363,6858,['AZD5363'],6166
1,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",6166
2,Prednisone,625,"['Prednisone', 'Adasone', 'Dehydrocortisone']",6166
0,AZD5363,6858,['AZD5363'],4452
1,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",4452
0,AZD5363,6858,['AZD5363'],3139
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3139
0,AZD5363,6858,['AZD5363'],2192
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2192
0,AZD5363,6858,['AZD5363'],4489
1,Tamoxifen,665,"['Tamoxifen', 'Nolvadex', 'ICI-46474']",4489
0,AZD5438,7684,['AZD5438'],2728
0,AZD6482,7058,['AZD6482'],659
0,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4054
1,AZD6482,7058,['AZD6482'],4054
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",4059
1,AZD6482,7058,['AZD6482'],4059
2,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4059
0,Encorafenib,6936,"['Encorafenib', 'LGX818']",4058
1,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4058
2,AZD6482,7058,['AZD6482'],4058
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",4063
1,AZD6482,7058,['AZD6482'],4063
2,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4063
3,Encorafenib,6936,"['Encorafenib', 'LGX818']",4063
0,Encorafenib,6936,"['Encorafenib', 'LGX818']",4064
1,NVP-AEW541,8334,['NVP-AEW541'],4064
2,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4064
3,AZD6482,7058,['AZD6482'],4064
0,NVP-AEW541,8334,['NVP-AEW541'],4060
1,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",4060
2,AZD6482,7058,['AZD6482'],4060
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",3714
1,AZD6482,7058,['AZD6482'],3714
0,Encorafenib,6936,"['Encorafenib', 'LGX818']",4048
1,AZD6482,7058,['AZD6482'],4048
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",4062
1,AZD6482,7058,['AZD6482'],4062
2,Encorafenib,6936,"['Encorafenib', 'LGX818']",4062
0,Encorafenib,6936,"['Encorafenib', 'LGX818']",4061
1,NVP-AEW541,8334,['NVP-AEW541'],4061
2,AZD6482,7058,['AZD6482'],4061
0,AZD6482,7058,['AZD6482'],3718
1,Niraparib,6965,"['Niraparib', 'Zejula', 'MK4827']",3718
0,NVP-AEW541,8334,['NVP-AEW541'],4044
1,AZD6482,7058,['AZD6482'],4044
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",3719
1,AZD6482,7058,['AZD6482'],3719
0,Rucaparib,7013,"['Rucaparib', 'Rubraca', 'AG014699', 'CO-388', 'PF-01367338']",3721
1,AZD6482,7058,['AZD6482'],3721
0,AZD6482,7058,['AZD6482'],3717
1,Talazoparib,6876,"['Talazoparib', 'BMN673']",3717
0,Veliparib,7042,"['Veliparib', 'ABT-888']",3720
1,AZD6482,7058,['AZD6482'],3720
0,AZD6738,7813,['AZD6738'],2881
0,AZD6738,7813,['AZD6738'],4737
1,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",4737
0,AZD6738,7813,['AZD6738'],3876
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",3876
0,AZD6738,7813,['AZD6738'],3877
1,Ibrutinib,6923,"['Ibrutinib', 'Imbruvica', 'PCI-32765']",3877
0,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",4738
1,AZD6738,7813,['AZD6738'],4738
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4739
1,AZD6738,7813,['AZD6738'],4739
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5565
1,AZD6738,7813,['AZD6738'],5565
0,Radiotherapy,8264,['Radiotherapy'],5346
1,AZD6738,7813,['AZD6738'],5346
0,AZD6918,7627,['AZD6918'],2652
0,AZD7451,7647,['AZD7451'],2680
0,AZD7762,6859,['AZD7762'],656
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",1755
1,AZD7762,6859,['AZD7762'],1755
0,AZD7762,6859,['AZD7762'],1968
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",1968
0,VE-821,7809,['VE-821'],4050
1,Hydroxyurea,994,"['Hydroxyurea', 'Droxia', 'Carbamohydroxamic Acid', 'Hydroxycarbamide']",4050
2,AZD7762,6859,['AZD7762'],4050
0,Ixazomib,7246,"['Ixazomib', 'Ninlaro', 'MLN9708']",4191
1,AZD7762,6859,['AZD7762'],4191
0,AZD7762,6859,['AZD7762'],4051
1,VE-821,7809,['VE-821'],4051
0,AZD7762,6859,['AZD7762'],4057
1,VX-970,7811,"['VX-970', 'M6620', 'VE-822']",4057
0,AZD8055,7276,['AZD8055'],1519
0,AZD8055,7276,['AZD8055'],5023
1,Binimetinib,6827,"['Binimetinib', 'ARRY-162', 'ARRY-438162', 'MEK162']",5023
0,Cetuximab,2,"['Cetuximab', 'Erbitux']",6008
1,AZD8055,7276,['AZD8055'],6008
0,AZD8055,7276,['AZD8055'],3017
1,MK-1775,7067,"['MK-1775', 'AZD1775']",3017
0,AZD8055,7276,['AZD8055'],4966
1,MK2206,6953,"['MK2206', 'MK-2206']",4966
0,SCH772984,7613,['SCH772984'],4994
1,AZD8055,7276,['AZD8055'],4994
0,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",2561
1,AZD8055,7276,['AZD8055'],2561
0,AZD8186,7108,['AZD8186'],992
0,AZD8186,7108,['AZD8186'],4987
1,BVD-523,7114,"['BVD-523', 'Ulixertinib']",4987
0,AZD8186,7108,['AZD8186'],3749
1,Alpelisib,6882,"['Alpelisib', 'BYL719']",3749
0,Enzalutamide,7230,"['Enzalutamide', 'XTANDI', 'MDV3100']",3750
1,AZD8186,7108,['AZD8186'],3750
2,Alpelisib,6882,"['Alpelisib', 'BYL719']",3750
0,AZD8186,7108,['AZD8186'],6046
1,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",6046
0,AZD8186,7108,['AZD8186'],3752
1,Enzalutamide,7230,"['Enzalutamide', 'XTANDI', 'MDV3100']",3752
0,SCH772984,7613,['SCH772984'],4986
1,AZD8186,7108,['AZD8186'],4986
0,AZD8186,7108,['AZD8186'],5868
1,Vistusertib,7107,"['Vistusertib', 'AZD2014']",5868
0,AZD8330,6861,"['AZD8330', 'ARRY-424704', 'ARRY-704']",658
0,AZD8835,7382,['AZD8835'],2013
0,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",3753
1,AZD8835,7382,['AZD8835'],3753
0,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",3754
1,AZD8835,7382,['AZD8835'],3754
2,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",3754
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",3755
1,AZD8835,7382,['AZD8835'],3755
0,AZD9150 ,7733,"['AZD9150 ', 'ISIS-STAT3rx', 'ISIS 481464']",2782
0,AZD9150 ,7733,"['AZD9150 ', 'ISIS-STAT3rx', 'ISIS 481464']",3098
1,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",3098
0,AZD9150 ,7733,"['AZD9150 ', 'ISIS-STAT3rx', 'ISIS 481464']",4718
1,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",4718
0,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",660
0,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",4502
1,JNJ-61186372,8467,['JNJ-61186372'],4502
0,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",2223
1,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",2223
0,Sapanisertib,7232,"['Sapanisertib', 'INK128', 'MLN0128', 'sapanisertib', 'TAK-228']",2994
1,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",2994
0,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",1644
1,Rifampin,1033,"['Rifampin', 'Archidyn', 'RFP']",1644
0,Savolitinib,7453,"['Savolitinib', 'AZD6094', 'HMPL-504', 'Volitinib']",2224
1,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",2224
0,Simvastatin,631,"['Simvastatin', 'Cholestat', 'Simvastatin [Usan:Ban:Inn]']",1645
1,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",1645
0,AZD9496,7896,['AZD9496'],2997
0,AZD9496,7896,['AZD9496'],4293
1,AZD8835,7382,['AZD8835'],4293
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",4294
1,AZD9496,7896,['AZD9496'],4294
0,AZD9496,7896,['AZD9496'],4295
1,Vistusertib,7107,"['Vistusertib', 'AZD2014']",4295
0,B-701,7852,['B-701'],2934
0,B-701,7852,['B-701'],5615
1,Atezolizumab,7221,"['Atezolizumab', 'Tecentriq', 'MPDL3280A', 'RG7446']",5615
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4831
1,B-701,7852,['B-701'],4831
0,B02,7616,['B02'],2622
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",2623
1,B02,7616,['B02'],2623
0,B02,7616,['B02'],5018
1,Veliparib,7042,"['Veliparib', 'ABT-888']",5018
0,Bafetinib,6863,"['Bafetinib', 'INNO-406', 'NS-187']",661
0,Baicalein,8537,['Baicalein'],4763
0,BAL101553,8575,['BAL101553'],4908
0,Parthenolide,8662,['Parthenolide'],5323
1,Balsalazide,1003,"['Balsalazide', 'Carbadox', 'Balsalazida [Spanish]']",5323
0,Barasertib,6864,"['Barasertib', 'AZD1152']",662
0,Navitoclax,6961,"['Navitoclax', 'ABT-263']",6112
1,Barasertib,6864,"['Barasertib', 'AZD1152']",6112
0,Bardoxolone methyl,7344,"['Bardoxolone methyl', 'CDDO-Me', 'RTA 402']",1809
0,Baricitinib,7702,"['Baricitinib', 'LY3009104', 'NCB028050']",2751
0,Basiliximab,8880,"['Basiliximab', 'Simulect']",5985
0,Cytarabine,976,"['Cytarabine', 'Cytosar-U', 'Ara-C']",6258
1,Carmustine,255,"['Carmustine', 'Becenun', 'BCNU']",6258
2,90Y basiliximab,7540,['90Y basiliximab'],6258
3,Basiliximab,8880,"['Basiliximab', 'Simulect']",6258
4,Melphalan,1030,"['Melphalan', 'Alkeran']",6258
5,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",6258
0,Bavituximab,8128,"['Bavituximab', 'Tarvacin']",3545
0,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",3684
1,Bavituximab,8128,"['Bavituximab', 'Tarvacin']",3684
0,Bavituximab,8128,"['Bavituximab', 'Tarvacin']",4698
1,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",4698
0,Bavituximab,8128,"['Bavituximab', 'Tarvacin']",5138
1,Sorafenib,390,"['Sorafenib', 'Nexavar', 'BAY 43-9006']",5138
0,Bavituximab,8128,"['Bavituximab', 'Tarvacin']",5634
1,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",5634
0,BAY 11-7082,8680,['BAY 11-7082'],5408
0,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",5409
1,BAY 11-7082,8680,['BAY 11-7082'],5409
0,BAY 1129980,8732,['BAY 1129980'],5651
0,BAY 1238097 ,7598,['BAY 1238097 '],2598
0,BAY 1436032,8317,['BAY 1436032'],3987
0,BAY 61-3606,7639,['BAY 61-3606'],2665
0,BAY-826,8767,['BAY-826'],5746
0,BAY-853474,7808,['BAY-853474'],2876
0,Roniciclib,6865,"['Roniciclib', 'BAY1000394']",663
0,BAY1082439 ,7060,"['BAY1082439 ', 'BAY-1082439']",666
0,BAY11-7085,8191,['BAY11-7085'],3655
0,BAY1125976,7111,['BAY1125976'],994
0,BAY1143572,8327,['BAY1143572'],4027
0,BAY1161909,8076,"['BAY1161909', 'BAY 1161909']",3445
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3448
1,BAY1161909,8076,"['BAY1161909', 'BAY 1161909']",3448
0,BAY1179470,7850,"['BAY1179470', 'BAY 1179470']",2932
0,BAY1187982,7849,"['BAY1187982', 'FGFR2-ADC']",2931
0,BAY1217389,8077,"['BAY1217389', 'BAY 1217389']",3446
0,BAY1217389,8077,"['BAY1217389', 'BAY 1217389']",3447
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3447
0,BAY1436032,8752,['BAY1436032'],5698
0,BAY1895344,8872,['BAY1895344'],5962
0,Copanlisib,7112,"['Copanlisib', 'Aliqopa', 'BAY80-6946']",3315
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",3315
2,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",3315
0,Copanlisib,7112,"['Copanlisib', 'Aliqopa', 'BAY80-6946']",6295
1,Ibrutinib,6923,"['Ibrutinib', 'Imbruvica', 'PCI-32765']",6295
0,Bazedoxifene,7691,['Bazedoxifene'],2737
0,Bazedoxifene,7691,['Bazedoxifene'],4931
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",4931
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",4930
1,Bazedoxifene,7691,['Bazedoxifene'],4930
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",2738
1,Bazedoxifene,7691,['Bazedoxifene'],2738
0,bb2121,8653,['bb2121'],5278
0,BBI503,7367,['BBI503'],1945
0,BBI503,7367,['BBI503'],2361
1,Sorafenib,390,"['Sorafenib', 'Nexavar', 'BAY 43-9006']",2361
0,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2057
0,Bevacizumab,107,"['Bevacizumab', 'Avastin']",2093
1,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2093
0,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",2091
1,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2091
0,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2090
1,Cetuximab,2,"['Cetuximab', 'Erbitux']",2090
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",2630
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",2630
2,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2630
0,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2586
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2586
0,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2092
1,Panitumumab,1256,"['Panitumumab', 'Vectibix', 'ABX-EGF']",2092
0,Regorafenib,6803,"['Regorafenib', 'Stivarga', 'BAY 73-4506']",2094
1,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2094
0,Sorafenib,390,"['Sorafenib', 'Nexavar', 'BAY 43-9006']",2362
1,BBI608,7413,"['BBI608', 'BB608', 'Napabucasin']",2362
0,BC2059,8935,['BC2059'],6190
0,BC2059,8935,['BC2059'],6191
1,Bortezomib,181,"['Bortezomib', 'Velcade']",6191
0,BC21,7516,['BC21'],2410
0,BCG solution,8459,"['BCG solution', 'TICE BCG solution', 'Bacillus Calmette-Guerin solution']",4455
0,BCG solution,8459,"['BCG solution', 'TICE BCG solution', 'Bacillus Calmette-Guerin solution']",4457
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4457
0,BCG Tokyo-172 Strain Solution,8704,"['BCG Tokyo-172 Strain Solution', 'Bacillus Calmette-Guerin Tokyo-172 strain solution']",5478
0,BCI-121,8909,['BCI-121'],6073
0,BDA-366,8005,['BDA-366'],3275
0,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",4627
1,BDA-366,8005,['BDA-366'],4627
0,belagenpumatucel-L,7669,"['belagenpumatucel-L', 'Lucanix']",2708
0,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",1078
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",1123
1,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",1123
2,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",1123
0,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",3197
1,MK-1775,7067,"['MK-1775', 'AZD1775']",3197
0,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",4826
1,Volasertib,7043,"['Volasertib', 'BI 6727']",4826
0,Belinostat,7194,"['Belinostat', 'Beleodaq', 'NSC726630', 'PX-105684', 'PXD101']",4361
1,Zidovudine,487,"['Zidovudine', 'Apo-Zidovudine', 'Azidothymidine']",4361
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",1231
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3910
1,Ofatumumab,7203,"['Ofatumumab', 'Arzerra', 'HuMax-CD20']",3910
2,Bortezomib,181,"['Bortezomib', 'Velcade']",3910
0,Bortezomib,181,"['Bortezomib', 'Velcade']",3349
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3349
2,pegylated liposomal-doxorubicin,7126,"['pegylated liposomal-doxorubicin', 'Doxil', 'ATI-0918', 'CAELYX']",3349
0,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",4291
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",4291
2,Bortezomib,181,"['Bortezomib', 'Velcade']",4291
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",2378
1,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",2378
2,Cytarabine,976,"['Cytarabine', 'Cytosar-U', 'Ara-C']",2378
0,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",2336
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",2336
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3638
1,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",3638
2,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",3638
0,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",3637
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",3637
2,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3637
0,Idelalisib ,7140,"['Idelalisib ', 'Zydelig', 'CAL-101', 'GS-1101']",2324
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",2324
2,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",2324
0,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",6260
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",6260
2,INCB050465,7933,['INCB050465'],6260
0,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",4279
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",4279
2,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",4279
0,MK2206,6953,"['MK2206', 'MK-2206']",6169
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",6169
2,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",6169
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",5225
1,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",5225
0,Ofatumumab,7203,"['Ofatumumab', 'Arzerra', 'HuMax-CD20']",3909
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3909
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",4548
1,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",4548
0,PF-06747143,8913,['PF-06747143'],6088
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",6088
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",2323
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",2323
0,TAK-659,7953,['TAK-659'],5147
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",5147
2,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",5147
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",6077
1,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",6077
2,Veliparib,7042,"['Veliparib', 'ABT-888']",6077
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",5146
1,TAK-659,7953,['TAK-659'],5146
0,Veliparib,7042,"['Veliparib', 'ABT-888']",6076
1,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",6076
0,BETd-246,8725,['BETd-246'],5603
0,BETd-246,8725,['BETd-246'],5663
1,BM-1197,8008,['BM-1197'],5663
0,Navitoclax,6961,"['Navitoclax', 'ABT-263']",5664
1,BETd-246,8725,['BETd-246'],5664
0,Bevacizumab,107,"['Bevacizumab', 'Avastin']",667
0,Bevacizumab,107,"['Bevacizumab', 'Avastin']",1261
1,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",1261
0,Alpha 2 Interferon,7217,"['Alpha 2 Interferon', 'Roferon-A', 'Alferon', 'Interferon alfa 2a']",2511
1,Bevacizumab,107,"['Bevacizumab', 'Avastin']",2511
0,Bevacizumab,107,"['Bevacizumab', 'Avastin']",5126
1,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",5126
2,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",5126
