id,pubMedId,title,url
2620,22160483,Dasatinib or imatinib in newly diagnosed chronic-phase chronic myeloid leukemia: 2-year follow-up from a randomized phase 3 trial (DASISION).,http://www.ncbi.nlm.nih.gov/pubmed/22160483
2621,21703324,Effects of S-equol and natural S-equol supplement (SE5-OH) on the growth of MCF-7 in vitro and as tumors implanted into ovariectomized athymic mice.,http://www.ncbi.nlm.nih.gov/pubmed/21703324
2622,24487643,Equol induces apoptosis in human hepatocellular carcinoma SMMC-7721 cells through the intrinsic pathway and the endoplasmic reticulum stress pathway.,http://www.ncbi.nlm.nih.gov/pubmed/24487643
2623,21081186,"The interactome of a PTB domain-containing adapter protein, Odin, revealed by SILAC.",http://www.ncbi.nlm.nih.gov/pubmed/21081186
2624,20495563,Post-translational modifications in signal integration.,http://www.ncbi.nlm.nih.gov/pubmed/20495563
2625,21865346,Safety and efficacy of bosutinib (SKI-606) in chronic phase Philadelphia chromosome-positive chronic myeloid leukemia patients with resistance or intolerance to imatinib.,http://www.ncbi.nlm.nih.gov/pubmed/21865346
2626,15194504,The two major imatinib resistance mutations E255K and T315I enhance the activity of BCR/ABL fusion kinase.,http://www.ncbi.nlm.nih.gov/pubmed/15194504
2627,24959084,The potential roles of hepatocyte growth factor (HGF)-MET pathway inhibitors in cancer treatment.,http://www.ncbi.nlm.nih.gov/pubmed/24959084
2628,16105974,"NS-187, a potent and selective dual Bcr-Abl/Lyn tyrosine kinase inhibitor, is a novel agent for imatinib-resistant leukemia.",http://www.ncbi.nlm.nih.gov/pubmed/16105974
2629,20730632,Inhibition of cancer cell invasion and metastasis by genistein.,http://www.ncbi.nlm.nih.gov/pubmed/20730632
2630,23226579,Activation of abl family kinases in solid tumors.,http://www.ncbi.nlm.nih.gov/pubmed/23226579
2631,17161815,PD98059 triggers G1 arrest and apoptosis in human leukemic U937 cells through downregulation of Akt signal pathway.,http://www.ncbi.nlm.nih.gov/pubmed/17161815
2632,7644477,A synthetic inhibitor of the mitogen-activated protein kinase cascade.,http://www.ncbi.nlm.nih.gov/pubmed/7644477
2633,23614898,Discovery of a novel ERK inhibitor with activity in models of acquired resistance to BRAF and MEK inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/23614898
2634,19340001,"The impact of NOTCH1, FBW7 and PTEN mutations on prognosis and downstream signaling in pediatric T-cell acute lymphoblastic leukemia: a report from the Children's Oncology Group.",http://www.ncbi.nlm.nih.gov/pubmed/19340001
2635,17909001,FBXW7/hCDC4 is a general tumor suppressor in human cancer.,http://www.ncbi.nlm.nih.gov/pubmed/17909001
2636,25126421,A melanoma helper peptide vaccine increases Th1 cytokine production by leukocytes in peripheral blood and immunized lymph nodes.,http://www.ncbi.nlm.nih.gov/pubmed/25126421
2637,17575125,The tumor suppressor gene hCDC4 is frequently mutated in human T-cell acute lymphoblastic leukemia with functional consequences for Notch signaling.,http://www.ncbi.nlm.nih.gov/pubmed/17575125
2638,22608923,Negative regulation of the stability and tumor suppressor function of Fbw7 by the Pin1 prolyl isomerase.,http://www.ncbi.nlm.nih.gov/pubmed/22608923
2639,16014569,Mutations in the ATM gene lead to impaired overall and treatment-free survival that is independent of IGVH mutation status in patients with B-CLL.,http://www.ncbi.nlm.nih.gov/pubmed/16014569
2640,20589832,Restoration of DNA-binding and growth-suppressive activity of mutant forms of p53 via a PCAF-mediated acetylation pathway.,http://www.ncbi.nlm.nih.gov/pubmed/20589832
2641,22170099,Adaptation of cancer cells from different entities to the MDM2 inhibitor nutlin-3 results in the emergence of p53-mutated multi-drug-resistant cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/22170099
2642,19393585,"Preclinical anticancer activity of the potent, oral Src inhibitor AZD0530.",http://www.ncbi.nlm.nih.gov/pubmed/19393585
2643,15630097,tp53 mutant zebrafish develop malignant peripheral nerve sheath tumors.,http://www.ncbi.nlm.nih.gov/pubmed/15630097
2644,25366685,Olaparib monotherapy in patients with advanced cancer and a germline BRCA1/2 mutation.,http://www.ncbi.nlm.nih.gov/pubmed/25366685
2645,21671020,Effect of the overexpression of BRCA2 unclassified missense variants on spontaneous homologous recombination in human cells.,http://www.ncbi.nlm.nih.gov/pubmed/21671020
2646,7592628,Characterization of two activated mutants of human pp60c-src that escape c-Src kinase regulation by distinct mechanisms.,http://www.ncbi.nlm.nih.gov/pubmed/7592628
2647,25292412,Idiopathic basal ganglia calcification-associated PDGFRB mutations impair the receptor signalling.,http://www.ncbi.nlm.nih.gov/pubmed/25292412
2648,24796542,Genetic screening and functional characterization of PDGFRB mutations associated with basal ganglia calcification of unknown etiology.,http://www.ncbi.nlm.nih.gov/pubmed/24796542
2649,21084400,"Wnt/β-catenin pathway activation in adrenocortical adenomas is frequently due to somatic CTNNB1-activating mutations, which are associated with larger and nonsecreting tumors: a study in cortisol-secreting and -nonsecreting tumors.",http://www.ncbi.nlm.nih.gov/pubmed/21084400
2650,20702649,Identification of several novel non-p.R132 IDH1 variants in thyroid carcinomas.,http://www.ncbi.nlm.nih.gov/pubmed/20702649
2651,21996744,Identification of additional IDH mutations associated with oncometabolite R(-)-2-hydroxyglutarate production.,http://www.ncbi.nlm.nih.gov/pubmed/21996744
2652,20171178,Identification and functional characterization of isocitrate dehydrogenase 1 (IDH1) mutations in thyroid cancer.,http://www.ncbi.nlm.nih.gov/pubmed/20171178
2653,23585524,ATM mutations uniformly lead to ATM dysfunction in chronic lymphocytic leukemia: application of functional test using doxorubicin.,http://www.ncbi.nlm.nih.gov/pubmed/23585524
2654,22673234,The human TLR innate immune gene family is differentially influenced by DNA stress and p53 status in cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/22673234
2655,25401086,A Small-Molecule Inhibitor of RAD51 Reduces Homologous Recombination and Sensitizes Multiple Myeloma Cells to Doxorubicin.,http://www.ncbi.nlm.nih.gov/pubmed/25401086
2656,24741445,Human interferon alpha-2b: a therapeutic protein for cancer treatment.,http://www.ncbi.nlm.nih.gov/pubmed/24741445
2657,25581613,Biodegradable polymeric micelles encapsulated JK184 suppress tumor growth through inhibiting Hedgehog signaling pathway.,http://www.ncbi.nlm.nih.gov/pubmed/25581613
2658,24394624,Inhibition of hedgehog signaling by GANT58 induces apoptosis and shows synergistic antitumor activity with AKT inhibitor in acute T cell leukemia cells.,http://www.ncbi.nlm.nih.gov/pubmed/24394624
2659,25292178,Enhanced non-homologous end joining contributes toward synthetic lethality of pathological RAD51C mutants with poly (ADP-ribose) polymerase.,http://www.ncbi.nlm.nih.gov/pubmed/25292178
2660,23420418,FOXA1 mutations in hormone-dependent cancers.,http://www.ncbi.nlm.nih.gov/pubmed/23420418
2661,22115363,FOXA1: a transcription factor with parallel functions in development and cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22115363
2662,25284480,"Naturally occurring neomorphic PIK3R1 mutations activate the MAPK pathway, dictating therapeutic response to MAPK pathway inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25284480
2663,25913680,"A phase 2 trial of lenvatinib (E7080) in advanced, progressive, radioiodine-refractory, differentiated thyroid cancer: A clinical outcomes and biomarker assessment.",http://www.ncbi.nlm.nih.gov/pubmed/25913680
2664,22506672,Cannabidiol as potential anticancer drug.,http://www.ncbi.nlm.nih.gov/pubmed/22506672
2665,23243024,Id-1 is a key transcriptional regulator of glioblastoma aggressiveness and a novel therapeutic target.,http://www.ncbi.nlm.nih.gov/pubmed/23243024
2666,25923549,AZD9291 in EGFR inhibitor-resistant non-small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/25923549
2667,25877855,"Ramucirumab versus placebo in combination with second-line FOLFIRI in patients with metastatic colorectal carcinoma that progressed during or after first-line therapy with bevacizumab, oxaliplatin, and a fluoropyrimidine (RAISE): a randomised, double-blind, multicentre, phase 3 study.",http://www.ncbi.nlm.nih.gov/pubmed/25877855
2668,18634022,Functional and computational assessment of missense variants in the ataxia-telangiectasia mutated (ATM) gene: mutations with increased cancer risk.,http://www.ncbi.nlm.nih.gov/pubmed/18634022
2669,16603769,The FATC domains of PIKK proteins are functionally equivalent and participate in the Tip60-dependent activation of DNA-PKcs and ATM.,http://www.ncbi.nlm.nih.gov/pubmed/16603769
2670,10706620,Mantle cell lymphoma is characterized by inactivation of the ATM gene.,http://www.ncbi.nlm.nih.gov/pubmed/10706620
2671,22147941,A live-attenuated Listeria vaccine (ANZ-100) and a live-attenuated Listeria vaccine expressing mesothelin (CRS-207) for advanced cancers: phase I studies of safety and immune induction.,http://www.ncbi.nlm.nih.gov/pubmed/22147941
2672,21217520,"A lethally irradiated allogeneic granulocyte-macrophage colony stimulating factor-secreting tumor vaccine for pancreatic adenocarcinoma. A Phase II trial of safety, efficacy, and immune activation.",http://www.ncbi.nlm.nih.gov/pubmed/21217520
2673,24563541,"Birinapant (TL32711), a bivalent SMAC mimetic, targets TRAF2-associated cIAPs, abrogates TNF-induced NF-κB activation, and is active in patient-derived xenograft models.",http://www.ncbi.nlm.nih.gov/pubmed/24563541
2674,25708576,Immunotherapy: Sipuleucel-T induces humoral antigen spread in patients with mCRPC.,http://www.ncbi.nlm.nih.gov/pubmed/25708576
2675,24127596,Structural basis for KIT receptor tyrosine kinase inhibition by antibodies targeting the D4 membrane-proximal region.,http://www.ncbi.nlm.nih.gov/pubmed/24127596
2676,25652454,"First-in-Human Study of PF-05212384 (PKI-587), a Small-Molecule, Intravenous, Dual Inhibitor of PI3K and mTOR in Patients with Advanced Cancer.",http://www.ncbi.nlm.nih.gov/pubmed/25652454
2677,25759020,Smoothened variants explain the majority of drug resistance in basal cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/25759020
2678,24367658,Identification of mutations in distinct regions of p85 alpha in urothelial cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24367658
2679,19962665,Somatic mutations in p85alpha promote tumorigenesis through class IA PI3K activation.,http://www.ncbi.nlm.nih.gov/pubmed/19962665
2680,23810379,SHORT syndrome with partial lipodystrophy due to impaired phosphatidylinositol 3 kinase signaling.,http://www.ncbi.nlm.nih.gov/pubmed/23810379
2681,20404484,A growing family: adding mutated Erbb4 as a novel cancer target.,http://www.ncbi.nlm.nih.gov/pubmed/20404484
2682,25476449,Gli1/DNA interaction is a druggable target for Hedgehog-dependent tumors.,http://www.ncbi.nlm.nih.gov/pubmed/25476449
2683,25700942,Trk inhibitor attenuates the BDNF/TrkB-induced protection of neuroblastoma cells from etoposide in vitro and in vivo.,http://www.ncbi.nlm.nih.gov/pubmed/25700942
2684,25394774,TrkB inhibition by GNF-4256 slows growth and enhances chemotherapeutic efficacy in neuroblastoma xenografts.,http://www.ncbi.nlm.nih.gov/pubmed/25394774
2685,22160853,"Phase I study of the safety, tolerability and pharmacokinetics of PHA-848125AC, a dual tropomyosin receptor kinase A and cyclin-dependent kinase inhibitor, in patients with advanced solid malignancies.",http://www.ncbi.nlm.nih.gov/pubmed/22160853
2686,23810382,Mutations in PIK3R1 cause SHORT syndrome.,http://www.ncbi.nlm.nih.gov/pubmed/23810382
2687,18455128,"Discovery, in vivo activity, and mechanism of action of a small-molecule p53 activator.",http://www.ncbi.nlm.nih.gov/pubmed/18455128
2688,24648290,Pleiotropic antitumor effects of the pan-HDAC inhibitor ITF2357 against c-Myc-overexpressing human B-cell non-Hodgkin lymphomas.,http://www.ncbi.nlm.nih.gov/pubmed/24648290
2689,25669976,"Novel oral histone deacetylase inhibitor, MPT0E028, displays potent growth-inhibitory activity against human B-cell lymphoma in vitro and in vivo.",http://www.ncbi.nlm.nih.gov/pubmed/25669976
2690,,"Abstract 1747: BGB324, a selective small molecule Axl kinase inhibitor to overcome EMT-associated drug resistance in carcinomas: Therapeutic rationale and early clinical studies",http://cancerres.aacrjournals.org/content/74/19_Supplement/1747.short
2691,25674538,The Potential of panHER Inhibition in Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/25674538
2692,23855452,Inhibition of checkpoint kinase 2 (CHK2) enhances sensitivity of pancreatic adenocarcinoma cells to gemcitabine.,http://www.ncbi.nlm.nih.gov/pubmed/23855452
2693,24130053,Small-molecule inhibitors of USP1 target ID1 degradation in leukemic cells.,http://www.ncbi.nlm.nih.gov/pubmed/24130053
2694,21925315,USP1 deubiquitinates ID proteins to preserve a mesenchymal stem cell program in osteosarcoma.,http://www.ncbi.nlm.nih.gov/pubmed/21925315
2695,24362713,Checkpoint kinase inhibitor AZD7762 overcomes cisplatin resistance in clear cell carcinoma of the ovary.,http://www.ncbi.nlm.nih.gov/pubmed/24362713
2696,16912188,Deficiency in the repair of DNA damage by homologous recombination and sensitivity to poly(ADP-ribose) polymerase inhibition.,http://www.ncbi.nlm.nih.gov/pubmed/16912188
2697,23145321,A novel tumor suppressor network in squamous malignancies.,http://www.ncbi.nlm.nih.gov/pubmed/23145321
2698,24531842,A selective USP1-UAF1 inhibitor links deubiquitination to DNA damage responses.,http://www.ncbi.nlm.nih.gov/pubmed/24531842
2699,23023262,A selective inhibitor of EZH2 blocks H3K27 methylation and kills mutant lymphoma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23023262
2700,25774336,Immunohistochemical analysis in ethinylestradiol-treated breast cancers after prior long-term estrogen-deprivation therapy.,http://www.ncbi.nlm.nih.gov/pubmed/25774336
2701,1590276,Fluoxymesterone as third line endocrine therapy for advanced breast cancer. A phase II trial of the Piedmont Oncology Association.,http://www.ncbi.nlm.nih.gov/pubmed/1590276
2702,16538529,Randomized trial of tamoxifen alone or combined with fluoxymesterone as adjuvant therapy in postmenopausal women with resected estrogen receptor positive breast cancer. North Central Cancer Treatment Group Trial 89-30-52.,http://www.ncbi.nlm.nih.gov/pubmed/16538529
2703,21078963,Coordinated activities of wild-type plus mutant EZH2 drive tumor-associated hypertrimethylation of lysine 27 on histone H3 (H3K27) in human B-cell lymphomas.,http://www.ncbi.nlm.nih.gov/pubmed/21078963
2704,22237022,A novel retinoblastoma therapy from genomic and epigenetic analyses.,http://www.ncbi.nlm.nih.gov/pubmed/22237022
2705,21515735,Targeting the p53 pathway in retinoblastoma with subconjunctival Nutlin-3a.,http://www.ncbi.nlm.nih.gov/pubmed/21515735
2706,15256420,Variable sensitivity of FLT3 activation loop mutations to the small molecule tyrosine kinase inhibitor MLN518.,http://www.ncbi.nlm.nih.gov/pubmed/15256420
2707,24608088,Activating FLT3 mutants show distinct gain-of-function phenotypes in vitro and a characteristic signaling pathway profile associated with prognosis in acute myeloid leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/24608088
2708,18387942,Disrupted RabGAP function of the p85 subunit of phosphatidylinositol 3-kinase results in cell transformation.,http://www.ncbi.nlm.nih.gov/pubmed/18387942
2709,24799061,Orteronel for the treatment of prostate cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24799061
2710,23858101,NF1 deletion generates multiple subtypes of soft-tissue sarcoma that respond to MEK inhibition.,http://www.ncbi.nlm.nih.gov/pubmed/23858101
2711,23221341,MEK inhibition exhibits efficacy in human and mouse neurofibromatosis tumors.,http://www.ncbi.nlm.nih.gov/pubmed/23221341
